id,name,type,industry,isCenter
Domain_6863b8df5aa9865f5c2649056a54905dd21e71a65ce82a57aa7ec55d8755f394,6863b8df5a.com,Domain,['G'],0
Domain_d570e1ae1c4cbc0b364b98e6fedf2ed217d024fd12e595da63605e0d8f5c0a08,d570e1ae1c.com,Domain,['G'],0
Domain_81a9350dca7782737d23607723c3ec7a1835173f469d295c23da9374a436a130,81a9350dca.com,Domain,['G'],0
Domain_4fa67613d2a6b10150f012801b702c8d2295f6bb1f44e28d991921c8949d3ed6,4fa67613d2.com,Domain,['G'],0
Domain_6126eff66663a05339630aa91f456f03099c9758474c1dce393367bd1e426711,6126eff666.com,Domain,['G'],0
Domain_63e0621f6cdf7685be1bf62983b1335969058cc840cfc0ca1764fdb806fe2e2d,63e0621f6c.com,Domain,['G'],0
Domain_cfae30cf35a9ec4d1dff9a72c3140729ae794eab38761596198f1fa51143c8a0,cfae30cf35.com,Domain,['G'],0
Domain_901a8d1bf40b3ad71bd3fd0a26c7057bbf0599eb1e19f6bbfddd2a073832c708,901a8d1bf4.com,Domain,['G'],0
Domain_e86833f05386c17d3fed18f4ce75ed38b2d65fcb55ccfcb236e5894528f2a6ea,e86833f053.com,Domain,['G'],0
Domain_058332862108dcee5857820c3d46ba1e961ededc75b784f0c244052002b2850e,0583328621.com,Domain,['G'],0
Domain_d6c863e6a3b758fee90f4c218528ad11c589023d5571b3674b3979cc811eb422,d6c863e6a3.com,Domain,['G'],0
Domain_8a10013460e05fe3acbe445e7f63927e94e8c629ca469c3c7669ffb150708b9b,8a10013460.com,Domain,['G'],0
Domain_17f9bc545957de0726f583c04abd6c16fa2e97e8b04fb3938b3f6dc3759244de,17f9bc5459.com,Domain,['G'],0
Domain_1f4e231f89c6d793b11b81ab8767b43f56837f30cb982e26d6586db1c0a1ba77,1f4e231f89.com,Domain,['G'],0
Domain_8d389903851522150f6a73e3a9800983356d67ba31948fbd6a1005561f52d18f,8d38990385.com,Domain,['G'],0
Domain_01c066f7a1d7208d9c0fca7c7f16bdbd5677b7d01aa009c3c512fb2f73614954,01c066f7a1.com,Domain,['G'],0
Domain_915f1f358faa4b549573e04a1324e19a1921a7b125eb9120b7d13fcd50ea1233,915f1f358f.com,Domain,['G'],0
Domain_97604048a4b7d4ef8023035aa8d3ce945358dffc6f2578f37a911267975f8760,97604048a4.com,Domain,['G'],0
Domain_f55021c763fa904311c057365d689c2fa2744c3241cfb8f285a40e86736d4070,f55021c763.com,Domain,['G'],0
Domain_380ecc2029779d51353f6f700bd26f3b127f1b47daacf1e7873e5e29cf95818b,380ecc2029.com,Domain,['G'],0
Domain_796005037c51d115107b8baa8c430fb9c5bc286b1307cc171a3e0f1eac40c279,796005037c.com,Domain,['G'],0
Domain_5766c7adcbad154a60b438df11b83d178e3f09a9d76f8fec5a34d3193c9dd6fe,5766c7adcb.com,Domain,['G'],0
Domain_12f9f1450bab777e4522252317f7c590ddb5001836504de378893a1febc79e38,12f9f1450b.com,Domain,['G'],0
Domain_e371ba71e3aca6e732630fe61ba54f2bd95a2d07002f976cb83e8b4bb05be05f,e371ba71e3.com,Domain,['G'],0
Domain_4fe02a6a53470368cdc569b16079ae7a9f71c9c70e6345a0db086037a238bf96,4fe02a6a53.com,Domain,['G'],0
Domain_14538c97a4f70c77c512c69b8f9928d4e8c6487c721a5b167bb226311b1c1329,14538c97a4.com,Domain,['G'],0
Domain_fe6acb7e0b708b11313f69a874e97818636a4876c8c3d637ad0a1e75e831dd5a,fe6acb7e0b.com,Domain,['G'],0
Domain_fc89a23a5f4a25a45f805c7c1316df61c971bf310fe781f432f3c9cc0281d7f2,fc89a23a5f.com,Domain,['G'],0
Domain_d71d32f5e939fb33d266641e7c9d8e93d7a39a3775bbf18b7ffee9185f818082,d71d32f5e9.com,Domain,['G'],0
Domain_2be7f04480d7cb3a526f98979700e7b9ca968dc0ef0ba8f8a9c2b119ec1d403e,2be7f04480.com,Domain,['G'],0
Domain_62759a1b49828745b6e60369b812c532aae284f8686cf31608fdd0372bbb2fe1,62759a1b49.com,Domain,['G'],0
Domain_a82947d4177873109e1e1a7009dc919fba0cfec739382f21d7ced0a625abf08e,a82947d417.com,Domain,['G'],0
Domain_0f738f6b704c04ab1870a7618f1ea106528da0d7f17e568da963042a11746d48,0f738f6b70.com,Domain,['G'],0
Domain_5489e7f471a6144942535bf75cf8a4d59fdf80707861f4ee81ee44447efcf3ce,5489e7f471.com,Domain,['G'],0
Domain_0fb6cae2a8f0e4a4da1747910670d2c6c5bdd5fe08395275d77b541ea543dd68,0fb6cae2a8.com,Domain,['G'],0
Domain_9e1d47c9e7ff838fdb65d7a65a9f9381701c8fef3a070572be65a15519a07164,9e1d47c9e7.com,Domain,['G'],0
Domain_3158af64ea4a0abbf6b080ccb07c20e49446fcd8219a9b26004e950047fce5fa,3158af64ea.com,Domain,['G'],0
Domain_69b687da1f4cecf05898e421133aabceb6d2e73cf0adb4cc3ec9b975c751a771,69b687da1f.com,Domain,['G'],0
Domain_3f8d3be97b441e42baab549b24414e63cce0f61416a56d8cefdc7993e40a9dc0,3f8d3be97b.com,Domain,['G'],0
Domain_ebb145eb685963f97fc9c6970d10460c7e070856b8cd12818b5a81d2eb4af253,ebb145eb68.com,Domain,['G'],0
Domain_76b72816d76bfdc248289fd122e2fabc800386bc6cb068bef9d70118ccd1f1e0,76b72816d7.com,Domain,['G'],0
Domain_0334ef5de162170dcfc33f4d88362b75781bd886c1963a47c89514360991311d,0334ef5de1.com,Domain,['G'],0
Domain_599db878b80a697d3e7fe74ff74ddf08278db28a495a9c8d999cf980fa532932,599db878b8.com,Domain,['G'],0
Domain_91eb28fdb2f76433022d086c70c7fc996633339928fdd3a873f0966ccc9729c3,91eb28fdb2.com,Domain,['G'],0
Domain_46a592ac87331ecbbcb18caf3412f2e662c49ea1c9ade5272cb4a26268128dc4,46a592ac87.com,Domain,['G'],0
Domain_777e76ec8a3af836c6b864a877453d7aebf1f541575b311812582652527ca2e7,777e76ec8a.com,Domain,['G'],0
Domain_797286df0297194df39b2e78d577f77ee9fcc80baff887305ce600aa2a3da135,797286df02.com,Domain,['G'],0
Domain_1d98834c8c746c8b9500cf96a9cc4d65e36791c26d9e72c5beea8c6cc4d71251,1d98834c8c.com,Domain,['G'],0
Domain_03a4f71d6b5054d708b0495d1d1b39990116b0fce36bfd83f16e0507e928b221,03a4f71d6b.com,Domain,[],0
Domain_308358427ecffc89213f6364ca8079c37e2d1b2fc5e80c3f0774411b25719223,308358427e.com,Domain,[],0
Domain_2da3dbe39ff9b9c39c9a7ac2377c3582234fe70e3cd2d9c94f07dba30e9dabba,2da3dbe39f.com,Domain,[],0
Domain_f1b8b67bf4c612ac80f8ff19b4cc3f01ee172aef7f6c750f78ebd3ab3519d0d2,f1b8b67bf4.com,Domain,['G'],0
Cert_1fff5805d9f927b0b7e0e1cb6ab0200207b588263eae6b099e7b0093efaace13,1fff5805d9,Cert,[],1
IP_CIDR_4b83cadbe7ae6a5e20d61e1b9c46c4c751f39eeb64d73f8e28809bc145470242,47.242.xxx.0/24,IP_C,[],0
Domain_1a252b9783638434c20091ea9e492f4870b82fa3120241b24887e9a72b174603,1a252b9783.com,Domain,['G'],0
Domain_fae7d12dc87af96b10f3d184a8357efdf7c83d457e0f7bc0379d7e4afa81d8ef,fae7d12dc8.com,Domain,[],0
Domain_0ee8d9f12f5dccb352742a5cbebe15efde56c710455cc249f5d61288ade4cd99,0ee8d9f12f.com,Domain,[],0
Domain_f9de8dda69a8c1dc64ea8f2e87172de2115403f3048d62ae0984b06e6d5c2117,f9de8dda69.com,Domain,['G'],0
Domain_93096f5444abd0b3039c40b0511aee81118cc55668bc52aaa48015a092b21c00,93096f5444.com,Domain,['G'],0
Domain_a8480599222fc35cf3d40be19eef61d4bec30b617f5abd7bacd4f7e838ff1abb,a848059922.com,Domain,['G'],0
Domain_0b6a8a2ea5aa7be6cb15b7abb6d390ff5fd5653df072e0f2cc5dd0dfeb7e3b5f,0b6a8a2ea5.com,Domain,['G'],0
Domain_9b49a05f7b6da6816d8089f3c274bc0e3b820b0d75355a0193c7eb2faff7b63e,9b49a05f7b.com,Domain,[],0
Domain_9a7ae6c80a759784c659c919d554153fa9bb8d5b0f3c85b8b08abbbd41068717,9a7ae6c80a.com,Domain,['G'],0
Domain_73a008a3e193d9fbecc67a034422ae42beea0f6e2fe6ee7a89816bce9ec46f88,73a008a3e1.com,Domain,['G'],0
Domain_ec6638a99ced4f2508fc0299696ff65afdbd27f0e8730a5744a5b8c9caa7b569,ec6638a99c.com,Domain,['G'],0
Domain_696627e49ac84e08b09c0cf8f68722f8817cd216f7032795302585dcbe03ad8b,696627e49a.com,Domain,['G'],0
Domain_bf6160ca8b2a8707f7b70c0a8fafea477af69c04afbba2f9a0ae29801614954b,bf6160ca8b.com,Domain,['G'],0
Domain_bfd2ccf4820b81e56999b5a84c9ca928412903e26925cea1c2bb4d485d1a8d27,bfd2ccf482.com,Domain,['G'],0
Domain_fe13fd051c4e2281c2883aae95ee0c3482ba3d3aac3685015705183016bb6133,fe13fd051c.com,Domain,['G'],0
Domain_0d8c1b36ddd8553970f9b47fea4b1127c45ee8f4aa113d80792c033ea05469fa,0d8c1b36dd.com,Domain,['G'],0
Domain_bba216918b329c9fb42f8acb102edb0358a2ebc797f944a1b81510e58fb34c66,bba216918b.com,Domain,['G'],0
Domain_8104a56c7c0cd0031c5b599121dca0cd15fcefc799d544e4e51bc50ba1ae7348,8104a56c7c.com,Domain,['G'],0
Domain_ec73c8c69fde7bcb31ed7c31dab270cd0b6e310958289238b833bffd50e3d098,ec73c8c69f.com,Domain,['G'],0
Domain_2f135e34f5f254f6275569975fc04e24aea7b584d1946a9f89cecc7588fc31ab,2f135e34f5.com,Domain,[],0
Domain_f4c21bf0b993b05ae5eff3c32e1385d2c4f623ec3e7a05d3d3e44d71e5747e91,f4c21bf0b9.com,Domain,['G'],0
Domain_58826f540e7c75a119d66f43b6ccdf2ce876a294b7c8e4f942270b8d1ae39214,58826f540e.com,Domain,['G'],0
Domain_f0902fd1dd2e8951b305e5e881ee22023e75207f461604ef07690141f289ced4,f0902fd1dd.com,Domain,['G'],0
Domain_cc415d6ea668a444f6faf37c8afe4544110754ac2bcff2cb69438e93f507d23f,cc415d6ea6.com,Domain,[],0
Domain_d34c9fc3f2cb409e10831a790860ffd2c61f45bb4e7b4e48f02ef3654ab70ebb,d34c9fc3f2.com,Domain,[],0
Domain_8a7d35dc66a199c0d9de4653a10c7d20e78bef62649aaf130a28b1ce201c2a85,8a7d35dc66.com,Domain,['G'],0
Domain_0b2f229f7c2f4ebbb7d1b3761a61540546bbe480348be6aa93578220cb0aeb6c,0b2f229f7c.com,Domain,['G'],0
Domain_a6269910cad50acf62f2ef9867e1981508e65dd8553dc5b4645071c850e9b28b,a6269910ca.com,Domain,['G'],0
Domain_e75141be38d94e85b43586fda7c5ee64d407e5527a81e77e8447f391cb8ef482,e75141be38.com,Domain,[],0
Domain_157f023d55357e87d28ce9f725edc87198801fa43793f0bcffcbfd11e4432371,157f023d55.com,Domain,['G'],0
Domain_bedb4cf5e0109b4694c24c9575261d1e535f2c42e21ece824578e86e9ce02683,bedb4cf5e0.com,Domain,['G'],0
Domain_2629d694c9642ccc0e7924091debca3737c9047d62b9e2a3df784646e6d5a815,2629d694c9.com,Domain,['G'],0
Domain_27e56d49701c5740112a25dc4db922add89bc6ce1f17a6594173433e7bfd4716,27e56d4970.com,Domain,['G'],0
Domain_3a86480f3545fea9347e2ebae0a58eebcc59e804cd574dabec6276f18c02478e,3a86480f35.com,Domain,['G'],0
Domain_10691bc5c510e622f283107ded18237e1e844d920cd1722e13503f30a7d2ed5f,10691bc5c5.com,Domain,[],0
Domain_15dccff497a3435985d5c5d555ed07a37301c3f91d91011218db33e15d34a1a0,15dccff497.com,Domain,['G'],0
Domain_86c50bcd095558007d3b58a2fc0075bd5d584ec692a50e49dadf0cc1063a07ba,86c50bcd09.com,Domain,['G'],0
Domain_c8d3a8d20940702a39ed446cbfbb6aeef8101a5996b7b24321470e8545b521e7,c8d3a8d209.com,Domain,['G'],0
Domain_8a3117f0327a926d4934898cb09b530a956e6930333d2dbf31b84059e7d50248,8a3117f032.com,Domain,['G'],0
Domain_f59816a776e29671f5c992612af5ff359e165ce49422af188fcc46317f493b58,f59816a776.com,Domain,['G'],0
Domain_dcd16974d4bb51943fae393dc0a4019362a93ec64d9d277d96ae0f1427ad6d08,dcd16974d4.com,Domain,['G'],0
Domain_c445c87afcca003f05eb4c1f36574d386a9770713c6cf0532cf93c241ee5acc2,c445c87afc.com,Domain,['G'],0
Domain_a058d8c64af9b5a58fc369157e2500f2169bdd063a1914654ce72f02c15a8bbc,a058d8c64a.com,Domain,['G'],0
Domain_04ffbf126bd0fc57a4d6eab19fd6b97c6b0e5d72f2784e4fddc3556c46316d2c,04ffbf126b.com,Domain,['G'],0
Domain_ee895278e718a1d748bfed4891c66cade5e7bd123038b5fbd1a9f999cb0d5db1,ee895278e7.com,Domain,['G'],0
Domain_045810aca8b1162ef18cc2ff7dfef1877bf1fda73bd39ddf285a3686a5ed19c7,045810aca8.com,Domain,['G'],0
Domain_02b37f88608d5e3b92b9fb411ca5aa81ba7e03bc4c195559e0b33d56c1c52fe0,02b37f8860.com,Domain,['G'],0
Domain_95cbe8337af462d26eb58f1cd589f270b48754f7b952705e27c4872181bee84c,95cbe8337a.com,Domain,['G'],0
Domain_964825acf76f8e43bdfed9f7ae9b5cbaaaa114de5851bf4c61687f89510d8a6c,964825acf7.com,Domain,['G'],0
Domain_9d439560134e172db996178ee7393e53af5b187db5540b8fe8689735b12231c5,9d43956013.com,Domain,['G'],0
Domain_ec04eebef4b6ddb80e14c9f7b7a1526ec1cfccf8e2162cb2b2886edc61aaeb1f,ec04eebef4.com,Domain,['G'],0
Domain_f5f0a79b9939cd43f453495dd6d1336d27e5f3f1a01f06633c75e8be6313c189,f5f0a79b99.com,Domain,['G'],0
Domain_246012d2ae86773346c6a4b2e3e8ab5a46d3650500bcca907215f1de688c73cf,246012d2ae.com,Domain,['G'],0
Domain_1b523c52302d2679d6a8f1e5eca2ff917eca7a8ea38e4a93a7bf83066d0c3adc,1b523c5230.com,Domain,['G'],0
Domain_80ac440f4ebb14445a442ffd09430e2c1d9fdb73214427f0f9b944709ac7351e,80ac440f4e.com,Domain,['G'],0
Domain_2cdef029d4c13c9f316215032a6d39a4610caa7bccaa578e22e7ffcb8e28bc9f,2cdef029d4.com,Domain,['G'],0
Domain_4a3624e7c7609f73fe9d6bfd39c7fbfc5e9b9910cfbb62b0de0d9abfb0832245,4a3624e7c7.com,Domain,['G'],0
Domain_7f745517851b061a92cff0858362bec87714648910ad9ebc25e6f0c5af0bbf4e,7f74551785.com,Domain,['G'],0
Domain_c4fa5a307d87d78414764defff6217df4ad79b846f6e3a4e0c1abd6c33b3fb5a,c4fa5a307d.com,Domain,[],0
Domain_49817db1cf64deec33f37c9ab3e8f8bc45faa100196c9a14b6c0502d6c604247,49817db1cf.com,Domain,['G'],0
Domain_d81487c5d64fbc387e4f65c36dd4cd98ddbc0527b69adea0e09964cc1c0fbb54,d81487c5d6.com,Domain,[],0
Domain_cf1b1e460f8c7e7195f4c2baf73c5995ef268d7ebacd32c61679701f117e0570,cf1b1e460f.com,Domain,['G'],0
Domain_a13865692863a7a629c035a4eda3c2532b34494cc767acc33174a6a646b3ae98,a138656928.com,Domain,['G'],0
Domain_e79c246d4281c068cb24a18c6213cb97f67af95a44fbdb417c327a4e6e69713d,e79c246d42.com,Domain,['G'],0
Domain_0a1f91c15779e71e0cab923736f3818f37b11d169c6b33e56e4265631a14a4fa,0a1f91c157.com,Domain,['G'],0
Domain_820c0a947cb75df2075cdfad5bd4d2eaa13e893ef337c7c956f4b60ac71f1d10,820c0a947c.com,Domain,['G'],0
Domain_1278952bb401bc97d3f103a1604209f5707adac3fef42488df8a9ddffb770d98,1278952bb4.com,Domain,['G'],0
Domain_9930d4ec4b8930118af5f9486f566f59ea51799e81994b6399bb30e02cc4530c,9930d4ec4b.com,Domain,['G'],0
Domain_4a4205b451415e357e3c70e9d75101ff38140b5c33816b00d9763eff7a4bf914,4a4205b451.com,Domain,['G'],0
Domain_4e33afddc1e35ddb340a4c60bc327972d3aa3f84fd42d6e9829f9ec9d4a78c0e,4e33afddc1.com,Domain,['G'],0
Domain_2fee961c2403fb34be1ca8e4b0264a98ea86fa902af00e3a50f2e96208c8de03,2fee961c24.com,Domain,['G'],0
Domain_231770f142fd04a2e3f5c901d57876a8b8023908fdc80076230c41a018ef7f58,231770f142.com,Domain,['G'],0
Domain_95c53eac84b8d220242a8659c1204a060bd92424325b5eddde3046c73f09bb9b,95c53eac84.com,Domain,['G'],0
Domain_501bd662f9e2c3073fc5e86d8f796bf389bb2fe3d3bceee5eb249a975aa7db80,501bd662f9.com,Domain,['G'],0
Domain_2c67b5d0ab53ae57e3ee0f5109073c16315088e0eef577c865199893a9d54cf0,2c67b5d0ab.com,Domain,['G'],0
Domain_0ab550aad2633937541cc0828a0560f6f1ca28ae6b4b63f36732915905794af6,0ab550aad2.com,Domain,['G'],0
Domain_0e136e52f1ff8bc4961370a05e6697ca5902113c27450042c62c3b0956953ccc,0e136e52f1.com,Domain,['G'],0
Domain_8429cd3746ea8e6d1d4a6ffbde8893c121fcb13766dba8136ee6d62268061dd3,8429cd3746.com,Domain,['G'],0
Domain_46bde2c0df08d805dc6e3929f7fc37af1c2d328d8fc65ab148305a502a39a19e,46bde2c0df.com,Domain,['G'],0
Domain_48b7bf9351f8efa78f433bd42943d99a17920b01c0ca9cc3c63ef7217ed866cb,48b7bf9351.com,Domain,['G'],0
Domain_c2a069fb2d031131d90e920aefbc91750d335686bcff6d480ab6d709a05820bb,c2a069fb2d.com,Domain,['G'],0
Domain_2241525ce53ad8388a179cae9bf0207fe96e0b006e9bf964cf9bd8aaccf8b6f0,2241525ce5.com,Domain,['G'],0
Domain_b1c096f18f3521261af009bd20490f7c65358bf79719cb6a1d1152fa3167f4a8,b1c096f18f.com,Domain,['G'],0
Domain_8bc1b70d4908c02826b4f5b537eee47c250e2ffaca11a80f98093a4bc21cc6f3,8bc1b70d49.com,Domain,['G'],0
Domain_15a76c5b290777f46ce6e2e6704c37023a5c6cee294bb46ded2d1de204c83a64,15a76c5b29.com,Domain,['G'],0
Domain_96cdd0ccb1e2e387b957c682163387492916220570713e95963b1308206b934d,96cdd0ccb1.com,Domain,['G'],0
Domain_35f961bb566da6017702d2e00992cd28c3c455f073d7abcd67488a72c11da9b0,35f961bb56.com,Domain,['G'],0
Domain_48cbbe5c05b91e0b41eec889686fcfa325ec5fa83c3e20193760b3e834a1e5f4,48cbbe5c05.com,Domain,['G'],0
Domain_a62647cda3b1732dea6b8f2bafb30e8d826ac38bec1a0e6cf962ecfcaadae05f,a62647cda3.com,Domain,['G'],0
Domain_48d2b8e2db5ce832248a287604d290e99cae767e923e4dff7db786e2c803f9a0,48d2b8e2db.com,Domain,['G'],0
Domain_3ef1c093ceb69253ac4d3de03ec8f7119be717229b57652dafe0df6a70b7fe9a,3ef1c093ce.com,Domain,['G'],0
Domain_2cd78deec619efa20d452c93fecf14fc124974e6dd9066a5934f6df533bcb055,2cd78deec6.com,Domain,['G'],0
