id,name,type,industry,isCenter
Domain_82f43df57405272b620a87c326972caba7ed9654bfbdb2ec96a6261e1e81a29f,82f43df574.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_cc61e9c547bbff352fbc928eabf1a7aa748d19e1243008a601acde97dcd19774,cc61e9c547.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_1a1ccf62df31fa251e3641331ecbe4a781df7a787818d71693ab481349beab0d,1a1ccf62df.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_66268c7015b145a22ec7a0c137cbc3d3a3908c22a0966942faa910eb117d1caf,66268c7015.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_bf376c62a482f81a24a83853c7e361987a0cc648b08a5e25cf23f6cbece88870,bf376c62a4.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_5e1aa4219cb4fcadcb9b611d1054784e375cc75a28aebf491752a73b380b4beb,5e1aa4219c.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_583cf20362c27583fec209199347ddf9f2261500f266f4e9fc645efa613e0c3c,583cf20362.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_02b41c73282112d4b58d00eb6aefb32b1cfd05606ac65a65a2542bf77d2a7684,02b41c7328.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_976ca7ce8c203dc49cbc7205374c9d33265cf5b2b7f14f8e53d6773231d7dbc1,976ca7ce8c.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_a6ce4527281e02be81b6c005f4869b5b922d9c9cafe43bcca49e08f655cd66d5,a6ce452728.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_2fa18b3a77599af570f00d9b5295ae71859899639b55f585971187a2bfb3d6f5,2fa18b3a77.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_b12be23dcf9939073da32a0d7837b54168e5d7d4ce54c235be39fa5f0e5589bc,b12be23dcf.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_c392b775979382685fc47e18d0191213b6d14c29ee8dd641b61b1230cc643ed2,c392b77597.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_a3322584eaabc2faa2f1da0873b04b4c9333f2553ef2537f6f2d80410790bd71,a3322584ea.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_d78280b1796c36c311221a190d2088e09f520a2fc6f993f2c3f63ff825277792,d78280b179.com,Domain,[],0
Domain_fdab3c811678568ce3e9af6a5f8e35eb9969be3cd6a07e78f0fc20e01274836c,fdab3c8116.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_60fcd06e63ab65c71570ac27e64bc41e63f0dcc4c27a593780401d6ae9118847,60fcd06e63.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_eb890ee74292f23e4dfbfe29facbb92a9b4a0aa40cb85886bb2df9901e9f587b,eb890ee742.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_3a4c7224c452261e97018919e721c3014813ab667a3221d7ac726afe0b8e385a,3a4c7224c4.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_d661a5b8dd62bfa8b20847bb5ff70368c371079b849b10edd9a2443296956c28,d661a5b8dd.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_951a32c0f3cd497917d458275079e1d0c50bddd60914a4c039e4377236bff128,951a32c0f3.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_3063a0302039d8eefbfba6d41d1d123e3344661a9038f40859d0c859d22cf528,3063a03020.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_28d26091ef22a5472607d2d3d29db879fd5ee60b4d2bf5709e5c5165c56fa1c8,28d26091ef.com,Domain,"['C', 'E', 'A', 'B']",1
Domain_2f5731a64aca2761cff32883ae38a104c02e43a03936855888ac4dcdc6676723,2f5731a64a.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_7a853ffeb2d37eb55dabfbe2a4e81aa6f665497e6a2c9c682a4acad23d641302,7a853ffeb2.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_b0ba5ff2370e445581d1fdbc22a21a26df636ed4de08d1112a2009f1450918a2,b0ba5ff237.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_0690b1224208aa7279554748003282933fb9594ecf3ff242c20cec4418470385,0690b12242.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_9bf5d9c16e3a6652b138457ca050a15583f85c6d0560caa91f59d16d5b55e3f5,9bf5d9c16e.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_0bb8faad1f714bcdd4f5be083b8dbb0d7e0bb1d26a33e48e40b1a7ede2d2b944,0bb8faad1f.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_a4319eb2903f26acfe6cd3361fc1c5faae35b7651d667f333a4766a28978f512,a4319eb290.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_af0eaa3ebe6c03efceb7318a2d2177fa07864337db02a22d193d1ed97bf2ff91,af0eaa3ebe.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_9141a7fb5af6bc0fa1af04fee0e336be364872cb65cee1f3d27adadb2ded319f,9141a7fb5a.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_11c83ac6f6fa6531680d6d2031371c4b75ea92489f0a96ac3a998b244f5e5097,11c83ac6f6.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_5d9908a9f8a3d292f5a1e8accc4537048243c0e315781357071d211774a40d34,5d9908a9f8.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_ce6df2710c4e0a2dae5fb5da0dbf9d5c412dbc1787452b0d61ad74b98a8f7291,ce6df2710c.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_5f0a700b835d2cb66613c55256c1b76d0b60d0c11f7aeff265c8dde1a539bf7d,5f0a700b83.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_79ea6eb5ddd9c27915bbc024bbb167d7f8cfd686c71eb5fd945b480e7b371dab,79ea6eb5dd.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_c03e2b2e317aa858a0924d5c12350e11921f7a068d68f5bc73cf2cca726ab226,c03e2b2e31.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_c0fbbd8fba521229db56e8c590d9172ea042bcf7cb6fbdbb8bcc4ad05792decc,c0fbbd8fba.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_cfdadd2c8b833c49f5af87cd376b2410057d6039377455f0852e8892b353e4e5,cfdadd2c8b.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_e61dcf614e8412151a203356e2456f8eee3671b02ad57850963db8d90caf9c3a,e61dcf614e.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_412f08821afd3f3db92a652e3b8df2a6e1150d99df96b754aadb0c1bda1d7ea0,412f08821a.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_579973552fc7ce5a0ea66c88ea67aa35fcb0d2afb1ca20ff19d8508afad8ba7a,579973552f.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_6a34d81288c39600772695f3398ec6cd882b10f3bfc387ef7fb99f1a489e87cd,6a34d81288.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_70a9c3378af73d6f33259624691289ba0fa22efda8bd58cb69c236a87a6f6c96,70a9c3378a.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_8e5181a042ca09786bece555e8a3be705846ecf7196d1ff3afd7e1362448d4ec,8e5181a042.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_f021929febb56723ed51d56edfec40667f55f8379635b0deda7f08e2f654d4e1,f021929feb.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_9415b20a1c09338d8cfe45815e566db4ada64f4b93590f85e813b2c82887287a,9415b20a1c.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_902ed89bc74e60bb9227ce6c71997e659072458aadc885a788e91358b62cd232,902ed89bc7.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_16724d47ed67d9700093dbc178327b4ed1af4d05a0bf447fa5bb437da53e556a,16724d47ed.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_513cc143f598864d825b5352742c85d0e325baa5917efce7b3df69753badd443,513cc143f5.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_3a404a335193d226e67fc23c964c31fd33e6a51b92e8c3b38acd6ef55c9dcd7c,3a404a3351.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_b8b0d03fa76d4b145b1a69753a76c708f4f5d22255c8ec693fcfa5d4452c4780,b8b0d03fa7.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_d9fade1c82581ff9ac18b968e3a68c243a563fefe82413706fd8525cd6374b07,d9fade1c82.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_e1258454608087bfb90aebc491ba69eb9e81c1212b8bea892e0a85cd1de42a68,e125845460.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_f7a7745ca4b68d3a17217d6c4bcf0b58619409615fc3d08f73d7027553b9a4de,f7a7745ca4.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_17233fa32bb09c29dfd0e7e76ae33d419e6510ac3c94aeebc4149d406c450a49,17233fa32b.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_bd0c559d9681225f4b4eb5830f82541f112661b77198430088a4e0b72a0cab4c,bd0c559d96.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_de47803013058aecb14b43e8083092468647cb033fb21a0f5c7f0329aa7d3397,de47803013.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_407eec739ab253e0a63ace938ac9e23226bef7967cc1e955c098db1c2a0c7d2b,407eec739a.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_503d266cbab3b24636d9ab632a7825394a1422f5db409334e55496bbcb3bc993,503d266cba.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_a1392620303972333a7fab6230b6ae3aaaeb0afa534c96946de70a85f9e848d9,a139262030.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_0b8a92be161ba3069ce4d69d9520deeab598bdf020c6c04bd2f6aeb03ed51d29,0b8a92be16.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_117dba174df9ed038db037c7ecda2ccbb861737a63207423459b7b3aef23e1b0,117dba174d.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_eb5351ba7af7cc3d93e11e203664cca4072d067e2152e57909a11ceb1cd78e89,eb5351ba7a.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_7ff94fe2eae23aa958a616449e46292d3e5886717fd7345f496de27223c6e70e,7ff94fe2ea.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_d45bbb54e15e2a270b2536db6a27808dfcf239f7d235d45a50bb6f944d72abb2,d45bbb54e1.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_e703113d2e370845c54cebf0866954300d94a3223b3547901a5c8d5b888ced3c,e703113d2e.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_3d62e6f0188e2119b8fbe2c17ab20eb4dc06ad7fb6d726dac826ebf3f9588fa5,3d62e6f018.com,Domain,"['C', 'E', 'A', 'B']",0
Cert_a91593a45b6eceaae2a0478cc243543184d325720bc3f19f91982450b6af57e2,a91593a45b,Cert,[],0
Domain_54a3cc551095ac7c21e5bd21d9370b7457d86554620459c5eceba2244cef3867,54a3cc5510.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_88b759b8cb08e89d77370aa1ef87be394ba498fdbca084a09334c9bf6e094ff4,88b759b8cb.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_eb3e39cef35999ad7b941b15d108eb1f505fd48128efcbd56bb29a63048ba08d,eb3e39cef3.com,Domain,[],0
ASN_71889ff77e767b6385c2e0c09548b2fa3754c01817eef98f7d761368b46dd247,AS_71889ff77e,ASN,[],0
Domain_8188ec8efa2d02304c6f57e6cfccb6f3c97bd755be2cc02a8fa32299773999ae,8188ec8efa.com,Domain,[],0
Domain_42ad77ef778a389914d8e749d5a8b934a7ce3c28a6e79ffbcb3fab9665cf7d28,42ad77ef77.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_fed213b5242d5043cee040715ae12bdd7fbb27160e2c065d6977f212f1f7039a,fed213b524.com,Domain,[],0
Domain_9a485b29b746d9de085a98ca01335b0c1a8ff339f636fac69084277f10028ddd,9a485b29b7.com,Domain,"['C', 'E', 'A', 'B']",0
Domain_d43cb1aeac1a850cce99c95c2c3eea935f93c392809792283182cb37c287deda,d43cb1aeac.com,Domain,['B'],0
Domain_4d95d911bd480be98e6942eec658172c9409b6ac7acc674f7ca6d6c6bed10505,4d95d911bd.com,Domain,"['C', 'E', 'A', 'B']",0
IP_0e9b0503a430ef0f30ad80d6baa69b8528abe12d07ecaae3fb4e5a2cdb992edc,160.121.xxx.xxx,IP,[],1
Domain_8e1a58e7bd1e9f5a41abee477f8e421a93e20bf9fd55d6e1fff9f42842802d2a,8e1a58e7bd.com,Domain,['B'],0
Domain_7be30ff6ab5e49c26713e3b78b32dfb35b911898e21d8add8ed3d047dbc28e8c,7be30ff6ab.com,Domain,['B'],0
Domain_5093be6eb48a481cc416db693a3c8db7d2e18743eba7d28e05976002d84f2a70,5093be6eb4.com,Domain,['B'],0
Domain_a7bde40323f6c00394cee60bd81dd4bb8d681717310436aed6ac12be04be831a,a7bde40323.com,Domain,[],0
Domain_ee461244fc5f24ad386c3045413f07747dafee5ecbc06dec588ec56674ebc529,ee461244fc.com,Domain,['B'],0
Domain_f142d64ad2cab98876e3a816c62e9a5bcaf5d3e4a784ed5806fb4a96c51e0b15,f142d64ad2.com,Domain,[],0
Domain_1c210f401083941fc9b6b471bf053705750faa66bfb9d1f86fdd907d6277358f,1c210f4010.com,Domain,[],0
Domain_ebf340415e6f666d78a0328882ff818f0fc19425b270df0b7eb2b4b0e77c2d5e,ebf340415e.com,Domain,[],0
Domain_223803f1f2951a75f0e632cd2dba7ae7392e11a47ee7754221644b1a559015a9,223803f1f2.com,Domain,[],0
Domain_6261573f3552cd9923a863a5a00cb5b4488f203dc25e7aa94c0042b6dffe14ab,6261573f35.com,Domain,['B'],0
Domain_598dab303280d59f40523071ea4040dbf458402bb7d623cbf941b879bb3071cc,598dab3032.com,Domain,[],0
Domain_d5db42f49b15ee655e3e4f84f5d6036ab0552833d8d223c47791115d07e4cbd5,d5db42f49b.com,Domain,['B'],0
Domain_b5a98144e4253331ea2b8af2cd3ae95040b7d2c20b839c5749c8a8686c28e8f3,b5a98144e4.com,Domain,['B'],0
Domain_bfb69c236e6c422e5d07d582990a2a0cfd8fe800e386e0794a935a7193c80fd5,bfb69c236e.com,Domain,[],0
Domain_396c340b09f0a87cc3a3b89a0028336633c106ff00381e65918fa3451c76c48a,396c340b09.com,Domain,[],0
Domain_5d80681530e3ed92a448ad54c78aeac550eae54fb6973d5450b788becb6f85e4,5d80681530.com,Domain,[],0
Domain_a98765ed413bb74c2a035db40afed06752003aac2ffa7954953ccae65b0c20b0,a98765ed41.com,Domain,[],0
Domain_b1719ff86fde9e73a047547d14ce8fdb3ed2d4965a28546ebf407d61a7bcd8a8,b1719ff86f.com,Domain,[],0
Domain_2ada12e13a8d6521a5f73548467a0d5ee1c84318bf34ba67b4e600716b9267f4,2ada12e13a.com,Domain,[],0
Domain_0623286c5160e6aed0f2b9d15cc3eb4737d87a59dd00166bcb6494806719a957,0623286c51.com,Domain,['B'],0
Domain_dfa4d9e8c38fa7c007df3db89b8953903644cdce4163eb48733d362b8f191a66,dfa4d9e8c3.com,Domain,[],0
Domain_7af353609307e00c956d41928b69ef1744351b424c2d0a496f1162b81dcf47b7,7af3536093.com,Domain,[],0
Domain_f9c031e1c583a0aa8f2c0b151240902b70a67a75b7f6c35075e4b88d25d3c482,f9c031e1c5.com,Domain,['B'],0
Domain_3a13539d9a6ab2a7c1d110d5261c1ab3d1be96109ff53010a7613ed57f363d5a,3a13539d9a.com,Domain,['B'],0
Domain_0233cad4ccd94b616b3cf9fde1eeab0b7c369300b4a975524aa9fb06514bd04b,0233cad4cc.com,Domain,[],0
Domain_a948a21e7621df6f04d811b5d916efb78dac0050b54b755ee6833f09348e5caa,a948a21e76.com,Domain,['B'],0
Domain_03e87395d170e4355d0af29faa461bc80c8ad04022ed46f2b5dc90fedd6e2dc5,03e87395d1.com,Domain,[],0
Domain_e387b24e74647bf8ce512c94d8d95b43b5fbbc37b7b5ebf70b6fa63d542af369,e387b24e74.com,Domain,['B'],0
ASN_e7801170e7f7718955c054ab9bc821b57e1c798b29b73f3b3507488d320d30be,AS_e7801170e7,ASN,[],0
IP_1c704654856e20c6acccec4dcbc080b2c0d81c7b69e22a6e629f57540275c67e,160.121.xxx.xxx,IP,[],1
IP_668029e57e4fed96bafb3e61d2d7fb15f1402067e47c02ce1d9c0d596e26d5fc,160.121.xxx.xxx,IP,[],1
IP_CIDR_dbe7104a641eb6824db736e20a88f53ec499fb0c71bc2c50698654534bd69a58,160.121.xxx.0/24,IP_C,[],0
Domain_1591c64880ed27b387b62d0c3534fe1e108385201a002adb59b35bc8b5f05906,1591c64880.com,Domain,[],0
Domain_c1536326eb8e280b57d899373c49a1ba95f81f1ba0344f6b5d02148a8d10f03c,c1536326eb.com,Domain,['B'],1
Domain_05977ff146fa2f189a828b7732f34244dbbfad9febeeed35b36134cbdab9ddec,05977ff146.com,Domain,['B'],0
Domain_c50f38b4323879579b677157f6d8d5958515e9e8f9074e364621ba2e9ef8559d,c50f38b432.com,Domain,['B'],0
Domain_b3c0d393c1d8bf5a89f8614c33ffec7f639df960f8010e9d551d46df37461685,b3c0d393c1.com,Domain,['B'],0
IP_c2c00595ed05948dcd2013210baf55c32566a4d69f8e51425cbd747d10abd4be,160.121.xxx.xxx,IP,[],1
Domain_c3128834fb3cddf3346411f09e283b192972ae669e2868124e7c6773762dd2e8,c3128834fb.com,Domain,['B'],0
Domain_c01db2fa0b2a43c71eb4aaf2b0b0de28b0fa7f5e64ea6734a66d210431eb0388,c01db2fa0b.com,Domain,['B'],0
Domain_39fc002279efb42e05b049c77a75818d117789d6861e1c717be6aa43e31b5100,39fc002279.com,Domain,[],0
Domain_c4aaa8ad9c05b08749856dce39a34b2ce963611523dae5d2d4f3074e44ca3b16,c4aaa8ad9c.com,Domain,['B'],0
Domain_aecbe1c7cb82f349439bf464fb3ed66859e2cf5775a11952372ed64e13e6d6a4,aecbe1c7cb.com,Domain,['B'],0
Domain_98343e272bcf18c1f3ab847daa8d6901f16223567e79423b601db27e73cbc7e8,98343e272b.com,Domain,[],0
Domain_fbdf15aa085ee1912939797cc0d085ef398f1afa0546e726d0cdd83494020750,fbdf15aa08.com,Domain,[],0
Domain_fbe48088a6ac9147b2d14013cdaf1203aa878129676fdfd3cd6acde1bc4e7367,fbe48088a6.com,Domain,[],0
Domain_68b9d7e2829a525cc0d539ca1d3529648b6be82f4abf4bcb876e0914dba01a03,68b9d7e282.com,Domain,['B'],0
Cert_92f8fca77dc436ee15fd24365e38dfbe9ce698f7d85e47510654ef31e71a556b,92f8fca77d,Cert,[],0
Domain_9ac3c2687e0fd80ba828295e68d25ee9f167af14bf7e5c8667122c39df5fec5d,9ac3c2687e.com,Domain,['B'],0
Domain_846bd4c53c83b5bdcaedab112f3006479bc31a6bbe241c62f2b46c5472cd0683,846bd4c53c.com,Domain,[],0
Domain_b6165842c67143ce930b0ad9fad073c76052567f209c9c1d1383d8be543b6d96,b6165842c6.com,Domain,['B'],0
Domain_1ebdb901ed53850d46c8808f07cc936aef089de0bec4623c55a2b5036891ff75,1ebdb901ed.com,Domain,['B'],0
Domain_bf887a0a244936b837102ce29abd7037dc8ef0d6ca3cea813410c9324af2f9fd,bf887a0a24.com,Domain,['B'],0
Domain_406c01f2adf902ec50e12ef22d7fca7590c8a741753d713d23e3fc373e265b67,406c01f2ad.com,Domain,[],0
Domain_65037b9af83555284fc5f96a51a9a861cc59beabed9459c758a0fc4587d30ff9,65037b9af8.com,Domain,[],0
Domain_4498a18e50816eff6bf7c188fea0b2f9f2fa5c215cbf22f59b1a0ac347c98416,4498a18e50.com,Domain,"['G', 'B']",0
Domain_9546ff3b1c3d1dd4ef7ff0ad63c155a870fb14f888a53197c9d30e02c3557828,9546ff3b1c.com,Domain,['B'],0
Domain_2eeec484bef92eaad3cc273bba3cf3e284543c6965b312156e98fb7d4fa87e6a,2eeec484be.com,Domain,"['C', 'B']",0
Domain_ab8f44b4222bda87ddf277f143cab1a6252a17ece3ada9543c92c462ace32963,ab8f44b422.com,Domain,['B'],0
Domain_3edd0510feaa2ced791ff05bc9017c245a4ce15e7634b6389e9e8b0899b41f8c,3edd0510fe.com,Domain,[],0
Domain_9c6ba63d49abed8e8611b1098cade76bd30d9a37ff3489d719202a71ce8e13c6,9c6ba63d49.com,Domain,['B'],0
Domain_4c17617e15adeb0b51b823c3a4de5e0cc4972ff0d38b0cd1c7181188bd6d255c,4c17617e15.com,Domain,['B'],0
Domain_b0bca647c393006d8df0c6ce3d22aca7c6e69d460f72801d240ff21189573896,b0bca647c3.com,Domain,[],0
Domain_f2d1e112cf2f0e2c913ab9fad5bf94c3611ed98d2c9f5671228403af1efe80f8,f2d1e112cf.com,Domain,['B'],0
Domain_664e7074fc3836da0f4ded73844e12c2519cc8397a5194c326282b82f5a606d8,664e7074fc.com,Domain,['B'],0
Domain_f7bb60e465632d686f7bbcd7bc2b69eb15d0f34d363731fa7abe97e1c005660c,f7bb60e465.com,Domain,['B'],0
IP_CIDR_5ba2ed929818c61180780207afb7ed0acb979cdf3bd96f14464c0b03b1a048c3,160.121.xxx.0/24,IP_C,[],0
Domain_cf9e5927d2094dd16c010e364caba99cbb5f7874a3184bda3c67221b18e23f28,cf9e5927d2.com,Domain,[],0
Domain_7b67849a7ee7087feea325f541a37d081b53c0c59e004722349c01b705fd849a,7b67849a7e.com,Domain,[],0
Domain_0768006f5c4185c1acc3915de7aa3c0f63a5adfed6e7f0d913c9a0e24869a635,0768006f5c.com,Domain,[],0
Domain_a3638ee775af594f687de9bceb6abd0deda8e771e3d6b8f2f582a4e39c92a677,a3638ee775.com,Domain,[],0
Domain_5b1ed1b260df7dfc84872d36d51f351460e37a30ad13475091f2314846dee1a1,5b1ed1b260.com,Domain,[],0
Domain_54e49a4daff5b6c86c3fe945fdaec97bb7058d05a62a7d652a08805aeb03efe5,54e49a4daf.com,Domain,[],0
Domain_4fa21102219fa9269472cf6d5a8f62a033f54186ad3ff66606d7bda919586297,4fa2110221.com,Domain,['B'],0
Domain_38a0655e8b02974a824a9513c46888dda4b37d390d02457425d66dbcc9214195,38a0655e8b.com,Domain,['B'],0
Domain_fa05efd3b443afc0bf3ae201b1730171a5f5aec73e174e84321521dd6d323099,fa05efd3b4.com,Domain,[],0
Domain_bcb059da08f4ab14ce6974eb0e99a6e062bd348cdcf5e8f837effc9a1d6bc902,bcb059da08.com,Domain,[],0
Domain_54cb23de9727f71d4543d3ae035c65da9e18d1697f82b7b9681bdcfbc1e982c1,54cb23de97.com,Domain,['B'],0
Domain_f93e71331f83f7821c37b10a87a7757111bc008aa7b66c461e42f8fe5b8341fb,f93e71331f.com,Domain,['B'],0
Domain_c5ad316bed590238c3115d9ce9a324470f51d78fa4fde476818eb83ca6384f66,c5ad316bed.com,Domain,['B'],0
Domain_8a43fe707c954615ec4ebd57fe73bf035d946f733f149fbe070638657baeb401,8a43fe707c.com,Domain,['B'],0
Domain_d0dfb889c1b00e3d90bcb4705a47df3bb144857cde5a0f7d50227656f9ff8245,d0dfb889c1.com,Domain,['B'],0
Domain_a102628ac4aa1eaf71bf9ccf9c534296ead8419bd086efcfeafad4e0226181bb,a102628ac4.com,Domain,['B'],0
Domain_edb9be1c77a9eec0bce0452693c62e4c1df29cc19a75924d946cac826672e525,edb9be1c77.com,Domain,['B'],0
Domain_eb1ac107511b21078c0186edd3dce57933d604ac56b6f1cd06c4822d47461ca1,eb1ac10751.com,Domain,['B'],0
Domain_2e112861dfe2e830aaed299fa657cca325785992a953c15c0dd7edc9d338629a,2e112861df.com,Domain,['B'],0
Domain_ab7a348ad43b1914efa953cbbd8b4938c9a3004b84bad58e20d25c29d256fe74,ab7a348ad4.com,Domain,['B'],0
Domain_897ab7b457920bbf4c9ae4417fd1bbefa7b96d337b972b8b40788b05c258a70d,897ab7b457.com,Domain,['B'],0
Domain_24b747ec342560eeea2a71332c7bef449ab9bf45133aed3e645a309b28c07bc1,24b747ec34.com,Domain,['B'],0
Domain_29ee424044a26aefa050ef930e9457161f59e7c7d89ac880749b6c0955651f3b,29ee424044.com,Domain,['B'],0
Domain_36f75055b8f2a3dd88cf81f74f1c59420ca8db380f102cd7572ff80b375474ad,36f75055b8.com,Domain,['B'],0
Domain_5269006793127917aadcf6a6d4edd17933b00921e15ddcde90597e321b00577d,5269006793.com,Domain,['B'],0
Domain_524fa10dbeb7f3540cac56dd4d07e10eab64c5377512b55a60c2c59dcab2f695,524fa10dbe.com,Domain,['B'],0
Domain_07b55fcc81faae808173c72667b681fd5d38f231afb1a14c425ecf53d6031b54,07b55fcc81.com,Domain,['B'],0
Domain_7fd854394462a41a109fe6311e14be5799e81cd2bcc1d07af8a7b3cc51f7cb91,7fd8543944.com,Domain,['B'],0
