source,target,relation,isKeyline
Domain_06b9b61d697f034b7f2080c980a84f65cfffd613de425f6f555fbc3b6dfbf8b3,Domain_bef7711a775534636a7cdae48a0f9d7604c5dadcf31f32f6117d6db4b00555ac,r_cname,0
Domain_06b9b61d697f034b7f2080c980a84f65cfffd613de425f6f555fbc3b6dfbf8b3,Domain_574ac7ed64a47599df01d736a5fc24a44b82055065d4d088987803bee7583550,r_subdomain,0
Domain_74b566215e8d0f8e730484d14c42d52582dddc727f64e684d52017957b20c823,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545,r_dns_a,0
Domain_74b566215e8d0f8e730484d14c42d52582dddc727f64e684d52017957b20c823,Domain_bef7711a775534636a7cdae48a0f9d7604c5dadcf31f32f6117d6db4b00555ac,r_cname,0
Domain_9dca325e0781b5706366a2bdb98cb8e91092f96ceab135c48b6147b6aea89d47,Domain_32c4f41a64871e9d60569380b3e6c7a07026a9504c34071d3d80adf28e47e4b1,r_cname,0
Domain_9dca325e0781b5706366a2bdb98cb8e91092f96ceab135c48b6147b6aea89d47,Domain_86c411f823c454c17e7fce5315e391181ecdb5a45cf42ad09ce6487b408296ee,r_subdomain,0
Domain_9dca325e0781b5706366a2bdb98cb8e91092f96ceab135c48b6147b6aea89d47,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545,r_dns_a,0
Domain_9dca325e0781b5706366a2bdb98cb8e91092f96ceab135c48b6147b6aea89d47,Domain_98e340af89e611806da5bcc26a32eaa3980f540b9e169179891b6183e189920b,r_subdomain,0
Domain_86c411f823c454c17e7fce5315e391181ecdb5a45cf42ad09ce6487b408296ee,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545,r_dns_a,0
Domain_86c411f823c454c17e7fce5315e391181ecdb5a45cf42ad09ce6487b408296ee,Domain_bef7711a775534636a7cdae48a0f9d7604c5dadcf31f32f6117d6db4b00555ac,r_cname,0
Domain_e3e13e0427b24a26ae90e5804b2e5e1bc128b05b4dfcb9269081d39c9994a0db,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545,r_dns_a,0
Domain_e3e13e0427b24a26ae90e5804b2e5e1bc128b05b4dfcb9269081d39c9994a0db,Domain_bef7711a775534636a7cdae48a0f9d7604c5dadcf31f32f6117d6db4b00555ac,r_cname,0
Domain_088b1e66cc0f17581a30f5875adae22d8864d18e2c8ddc77deeaba0aae8859fb,Domain_a606ae442b342c99eeff2bf7093518caa726a5cdab7da76b51a773008bd8c803,r_subdomain,0
Domain_088b1e66cc0f17581a30f5875adae22d8864d18e2c8ddc77deeaba0aae8859fb,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545,r_dns_a,0
Domain_088b1e66cc0f17581a30f5875adae22d8864d18e2c8ddc77deeaba0aae8859fb,Domain_bef7711a775534636a7cdae48a0f9d7604c5dadcf31f32f6117d6db4b00555ac,r_cname,0
Domain_088b1e66cc0f17581a30f5875adae22d8864d18e2c8ddc77deeaba0aae8859fb,Domain_f258911b3cce12e6e37042cc48175e5c62c7fb0f086ef481294a041454d5e91f,r_subdomain,0
Domain_a606ae442b342c99eeff2bf7093518caa726a5cdab7da76b51a773008bd8c803,Domain_32c4f41a64871e9d60569380b3e6c7a07026a9504c34071d3d80adf28e47e4b1,r_cname,0
Domain_a606ae442b342c99eeff2bf7093518caa726a5cdab7da76b51a773008bd8c803,IP_e194cdba3af1ca142453788c2fa3a6ceb2ab920bbcdf670e4399d97b798d0545,r_dns_a,0
IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,ASN_4eba77aac4cf89cf4d89ac512cebbaae9c589e31878d997f02bf320085cf07e0,r_asn,0
Domain_8a4e53ef8a18db5e0ce16488fc22141de625738d4c48ce45488338ba990799ee,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_8a4e53ef8a18db5e0ce16488fc22141de625738d4c48ce45488338ba990799ee,Domain_89cb66a79a3fd9f2aa6a3a92cdbc777a8193b41e004e2b00364290cfe0ec7e34,r_subdomain,0
Domain_8a4e53ef8a18db5e0ce16488fc22141de625738d4c48ce45488338ba990799ee,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,r_cert,0
Domain_8a4e53ef8a18db5e0ce16488fc22141de625738d4c48ce45488338ba990799ee,IP_d4f954237d3c51ce23067e73841af5016ea81076df06fe42d6c690683ae8ccb9,r_dns_a,0
Domain_89cb66a79a3fd9f2aa6a3a92cdbc777a8193b41e004e2b00364290cfe0ec7e34,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_89cb66a79a3fd9f2aa6a3a92cdbc777a8193b41e004e2b00364290cfe0ec7e34,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,r_cert,0
Domain_89cb66a79a3fd9f2aa6a3a92cdbc777a8193b41e004e2b00364290cfe0ec7e34,IP_d4f954237d3c51ce23067e73841af5016ea81076df06fe42d6c690683ae8ccb9,r_dns_a,0
Domain_a5ff602fe0b698a63fac4a2f384c1a14dda2ff2b55a4c37b3bf808280a04aaf6,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_a5ff602fe0b698a63fac4a2f384c1a14dda2ff2b55a4c37b3bf808280a04aaf6,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_a5ff602fe0b698a63fac4a2f384c1a14dda2ff2b55a4c37b3bf808280a04aaf6,Domain_a527f4bb7022f68107b4eb3d894939e5914e849a08afe082d98b05dd91936171,r_subdomain,0
Domain_a5ff602fe0b698a63fac4a2f384c1a14dda2ff2b55a4c37b3bf808280a04aaf6,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,r_cert,0
Domain_a527f4bb7022f68107b4eb3d894939e5914e849a08afe082d98b05dd91936171,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_a527f4bb7022f68107b4eb3d894939e5914e849a08afe082d98b05dd91936171,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_a527f4bb7022f68107b4eb3d894939e5914e849a08afe082d98b05dd91936171,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,r_cert,0
Domain_19f1c75564a71dc9514fc14bdc7b33e59f1611a990af3b543dc6c58d998d20a3,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_19f1c75564a71dc9514fc14bdc7b33e59f1611a990af3b543dc6c58d998d20a3,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_19f1c75564a71dc9514fc14bdc7b33e59f1611a990af3b543dc6c58d998d20a3,Domain_79be821537715221565f78a1d03fde84e92ef3f0be349f6c8ad978e3e0ffbea6,r_subdomain,0
Domain_19f1c75564a71dc9514fc14bdc7b33e59f1611a990af3b543dc6c58d998d20a3,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,r_cert,0
Domain_79be821537715221565f78a1d03fde84e92ef3f0be349f6c8ad978e3e0ffbea6,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_79be821537715221565f78a1d03fde84e92ef3f0be349f6c8ad978e3e0ffbea6,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_79be821537715221565f78a1d03fde84e92ef3f0be349f6c8ad978e3e0ffbea6,Domain_19f1c75564a71dc9514fc14bdc7b33e59f1611a990af3b543dc6c58d998d20a3,r_subdomain,0
Domain_79be821537715221565f78a1d03fde84e92ef3f0be349f6c8ad978e3e0ffbea6,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,r_cert,0
Domain_bb33afb3ec86d95f7030a07409a5f5fd7161258ba695ecc8917f8d93a1403e2c,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_bb33afb3ec86d95f7030a07409a5f5fd7161258ba695ecc8917f8d93a1403e2c,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_bb33afb3ec86d95f7030a07409a5f5fd7161258ba695ecc8917f8d93a1403e2c,Domain_57a2dad8836e6ec70fafc41152342a1e6f4efd19a0b8586fa8697c67fe19b4fa,r_subdomain,0
Domain_bb33afb3ec86d95f7030a07409a5f5fd7161258ba695ecc8917f8d93a1403e2c,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,r_cert,0
Domain_57a2dad8836e6ec70fafc41152342a1e6f4efd19a0b8586fa8697c67fe19b4fa,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_57a2dad8836e6ec70fafc41152342a1e6f4efd19a0b8586fa8697c67fe19b4fa,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_57a2dad8836e6ec70fafc41152342a1e6f4efd19a0b8586fa8697c67fe19b4fa,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,r_cert,0
Domain_852fe504b739478150b23da7e7cd217c91504359c9d9aefea642f02f11420593,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_852fe504b739478150b23da7e7cd217c91504359c9d9aefea642f02f11420593,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_852fe504b739478150b23da7e7cd217c91504359c9d9aefea642f02f11420593,Domain_d09143ec448244f0569e7e7635afed56df87f3a9688234b2954c96e73c58c71b,r_subdomain,0
Domain_852fe504b739478150b23da7e7cd217c91504359c9d9aefea642f02f11420593,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,r_cert,0
Domain_d09143ec448244f0569e7e7635afed56df87f3a9688234b2954c96e73c58c71b,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_d09143ec448244f0569e7e7635afed56df87f3a9688234b2954c96e73c58c71b,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_d09143ec448244f0569e7e7635afed56df87f3a9688234b2954c96e73c58c71b,Domain_852fe504b739478150b23da7e7cd217c91504359c9d9aefea642f02f11420593,r_subdomain,0
Domain_d09143ec448244f0569e7e7635afed56df87f3a9688234b2954c96e73c58c71b,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,r_cert,0
Domain_3a0976d4b99f09f17e9fe71257d3db4628812323cf40628056a8fd318a03de37,IP_20cb513ab710daecf65fd60e07c536697f519553f3bf711fdbbae2a11ec57c7b,r_dns_a,0
Domain_3a0976d4b99f09f17e9fe71257d3db4628812323cf40628056a8fd318a03de37,Domain_c412203b492465a8d127105d2360bc671ea35d9e48f6d7144355779cf0f1057c,r_subdomain,0
Domain_3a0976d4b99f09f17e9fe71257d3db4628812323cf40628056a8fd318a03de37,Cert_6724539e5c0851f37dcf91b7ac85cb35fcd9f8ba4df0107332c308aa53d63bdb,r_cert,0
Domain_3a0976d4b99f09f17e9fe71257d3db4628812323cf40628056a8fd318a03de37,IP_14265acf39fa663c8b6d05a3a1741e998b05fef12fd56ff1a976595346536c62,r_dns_a,0
Domain_3a0976d4b99f09f17e9fe71257d3db4628812323cf40628056a8fd318a03de37,Domain_f39886fdfdb0916c8c33f5e96e7a9dadf139ae3e9eadc9ee54b4f9dbf397ca8e,r_subdomain,0
