id,name,type,industry,isCenter
Cert_0cb2b052dd3f397ae032b40717b39f4e1f5adec3015a3744a2c117e5e0e2c745,0cb2b052dd,Cert,[],1
Domain_18d224ccf8be60794182b71f830ab04bcc14c4931fa7678c912923be66f00feb,18d224ccf8.com,Domain,['B'],0
Domain_766e44e0bf911b83c16b175a7135df0ea32acc7bb20f5f0650cb11cbd0e206f7,766e44e0bf.com,Domain,[],0
Domain_962abfe8da4cef212c4cd9d9ae8173ef86464b5f9e4fb3443715b7a1506532c9,962abfe8da.com,Domain,[],0
Domain_510865ddfe95121a67d94aa487d44167d71ee6b432becb11cdeb1aa6df7bc411,510865ddfe.com,Domain,[],0
Domain_d5c43804464530fbde4b484b2afcd8ed7a0741ddcd5d04b59772ce1f735af528,d5c4380446.com,Domain,['B'],0
Domain_9b079521c99d86012cfedf0c998515eca919210e37efa02fc6f1a3344fceb9b9,9b079521c9.com,Domain,[],1
Domain_f82c98b04a062fa661b4908603cb379181bad5f48ead3c37dc3ee3d33a8fbd2d,f82c98b04a.com,Domain,[],0
Domain_80b36a1dcfd4b7b8a5d92833d1c20e092dc2dd11b41ca5352c4463618f5103c7,80b36a1dcf.com,Domain,[],0
Domain_fdd98f183b858f602b603ff43ee4acad75fac107bbcf28356bfb0680e580a84f,fdd98f183b.com,Domain,[],0
Domain_ea18fb07eb873a7a030a4a89e7afe2bf4a148fbc14409feefac3ff8ce08a45c3,ea18fb07eb.com,Domain,[],0
Domain_010476a8ee58388a6fade1dc4ff4cf534cd2c71192cdcd333b5c5d125102aa3b,010476a8ee.com,Domain,['B'],0
Domain_1f98ada650cbc262261042280c0bb0575d88b9716e560b8ea945d2294746cd2f,1f98ada650.com,Domain,[],0
Domain_6d7eb30edaa071437c08ecb5bb1d1f9c39cc093f3d66d21fa52640eb77583f5f,6d7eb30eda.com,Domain,[],0
Domain_2626ee2eae38274e664306263da091bf56ba1a73575a4b2a48589335e818985e,2626ee2eae.com,Domain,['B'],0
Domain_cc18e88de888639f25906e78a180b9ad17c2ad25c0de93bda442d25bd1413ce2,cc18e88de8.com,Domain,[],0
Domain_2861c9c9a8ad39072bb578e853d5e8ebeb37e1fed2de1a7d0a7facac4ebe3d6c,2861c9c9a8.com,Domain,[],1
Domain_a2ff0adc7b39883e3a71114298a61f38fac96ad483e592e90a61e1d65400125d,a2ff0adc7b.com,Domain,['B'],1
Domain_65fe58d4f5441ffa66282e6a8e8a5f3054b1dbfcac523840584814c4778557ca,65fe58d4f5.com,Domain,[],0
Domain_e5d69bdcce95fff0345132079b457616167839bb6e25b058e2c84488d8d47d73,e5d69bdcce.com,Domain,[],0
Domain_de8882e32d57d1735b19dcdf2036b3d1e3574aee0bc201b31caaebf9c067568e,de8882e32d.com,Domain,[],0
Domain_57859c15190c0f042a271f15c46c847d0b0cecb068bfaf52951c965bfe91df0e,57859c1519.com,Domain,[],0
Domain_292318b7910d1acde4e083f516617c549ca6df5b16fe18eb90986f7c5608fd44,292318b791.com,Domain,[],0
Domain_ee61bc7d6da535ef160b6d940699fa6a55eb7e122dea44bafc1eaa5d427e68d6,ee61bc7d6d.com,Domain,[],0
Domain_f9f3d315f13bf2eedc46d97b320137b0b2a7ef41cae0a9b98d527733def38758,f9f3d315f1.com,Domain,[],0
Domain_d17d2740c3dea30532e00fffe3014a941763bcc151eeba7a76185fb6cdd67a38,d17d2740c3.com,Domain,[],0
Domain_fa4f9d1fb801def8180024016192f826e8c7e89dc329e001713d442712a0d484,fa4f9d1fb8.com,Domain,[],0
Domain_ed2d45f95d9eaa9272a66274a957b6f2589b2c7c2fbf0d4d175bf5573117e1b6,ed2d45f95d.com,Domain,[],0
Domain_5ce1e927400708e1563a20ff4498a8ef48608f97a4606bda8a8ee80b7bb23275,5ce1e92740.com,Domain,[],0
Domain_46b6ca9ec77e2384c2c9e35d72c1d6826d5e41a4d28c6ad4d4ce11e4476a14c5,46b6ca9ec7.com,Domain,[],0
Domain_613f6741c7fdd11fcb6dfc4b9c838b8893a1e62448e75708e3428afb770cdd35,613f6741c7.com,Domain,[],0
Domain_c86f60def8525cae5ac095f5b5bcaa2ad75592ffd4371350b89b505da00958f4,c86f60def8.com,Domain,"['A', 'B']",0
Domain_6bbc3730ecb448a5edfcf6878cd38c0dcd16357febc81a69abae0f701177ef0e,6bbc3730ec.com,Domain,[],0
Domain_1023ea9d004e866c09118366c453aabcddb6f2268b7a561c8e0875744c7cb67e,1023ea9d00.com,Domain,[],0
Domain_5cd1d7e997cc67d4227a2da26af7bfa7ef1f54101ce96b5c09aa15950ee9a571,5cd1d7e997.com,Domain,[],0
Domain_27e0248de789f3c4d94a6b7785ace6f8cae10d87ab409855c7486371e352d708,27e0248de7.com,Domain,"['A', 'B']",0
Domain_1a4987f12cc1ef0fe400f3ca0298540a197fe730c79fe7251ea8d0706551e680,1a4987f12c.com,Domain,"['A', 'B']",0
Domain_a5d99181dd51f33e5c6573caffd520fdf3f7eb4ca6c9ff2d110c7b9ac998e30b,a5d99181dd.com,Domain,"['A', 'B']",0
Domain_168a631cb2f5a75b94d5cf86af9645276f461daca67fdf929e70d8aa4b328e9a,168a631cb2.com,Domain,"['A', 'B']",0
Domain_2d892dac50a5d714cae9b296a4d63664c202eb44516d7db5701b90c92f702bbe,2d892dac50.com,Domain,"['A', 'B']",0
Domain_20f389c8a62aafc61204916c7c17f2853fa7fccd9f3f4726365d7c44bd785286,20f389c8a6.com,Domain,"['A', 'B']",0
Domain_12f1efbef8bdcc5068d127061acdc7b133ce4bb861c3d7dd64fad16cccc5493e,12f1efbef8.com,Domain,"['A', 'B']",0
Domain_a355a49e1eeec40b6ac6f3d97ddf656de74bf9fd402b4901dd0524a9f1575060,a355a49e1e.com,Domain,"['A', 'B']",0
Domain_deed5e6df14bea6dc733487c2c1d1509ffe94b5c915ef0bf387a3603c0175c30,deed5e6df1.com,Domain,"['A', 'B']",0
Domain_1ef676d22af4a6115f33b1cf9f6ac08910987ec919714033bb45116e3df97f29,1ef676d22a.com,Domain,"['A', 'B']",0
Domain_44da5f7a160259e3418de1dd053e408070a3d7fc0121465253446bea83fb6a01,44da5f7a16.com,Domain,"['A', 'B']",0
Domain_6eb1d6a5dec4035937279ebff7e31638fb90a7aff5abb5d31e813d1ad01be649,6eb1d6a5de.com,Domain,"['A', 'B']",0
Domain_5409849b6e7a35a0b72aed96cb7c36b51e634e10b61d5b7fb58c8a6d651d92ef,5409849b6e.com,Domain,['A'],0
Domain_ad724cfaaecbb5842f3ff2842933537aaadedb4ca1846b265449080b51f81f92,ad724cfaae.com,Domain,"['A', 'B']",0
Domain_534625694a6dd33758c975c80fe665b42d28e78749b9935156ff4bd15ce30f4e,534625694a.com,Domain,"['A', 'B']",0
Domain_1f96bba946531cbe70947c62f0b499814bb44537962252d8c7929383a7bb9f2b,1f96bba946.com,Domain,"['A', 'B']",0
Domain_274a826be01cbb1886876b27f28a07cd0c14c6691efac9e5e7bbbefcfe7d626e,274a826be0.com,Domain,"['A', 'B']",0
Domain_de8c62f38b566ecf9e5cca8479075dfd3f9643e257cafe1d06b2d93e94edb9e4,de8c62f38b.com,Domain,"['A', 'B']",0
Domain_259c27a663cccd5b6c4bd6553584276e9e42d2f009bc5d8435fd240e6ee246e7,259c27a663.com,Domain,"['A', 'B']",0
Domain_672845306dc16077e276ef3e722dc8f00d67103d307a4b5caedd62644099c5cf,672845306d.com,Domain,"['A', 'B']",0
Domain_afe8eba117511dc3284919c2aedc3c93aacf9787b747c87f279eac34af675ebf,afe8eba117.com,Domain,"['A', 'B']",0
Domain_58bcbe80b030f0c1a723a1801748cb7b1f8462ecedc631f82461dd11317331f0,58bcbe80b0.com,Domain,"['A', 'B']",0
Domain_2d323abea7decaf4b34df6c93cb5acd3bd158498fbd444940e4891e9f1ef83bc,2d323abea7.com,Domain,"['A', 'B']",0
Domain_515d7676b539ecb84379c41db589a88ed6a5e2307722582925190a79c4c45900,515d7676b5.com,Domain,"['A', 'B']",0
Domain_5331b9e3c9b6d762a440a4e6cc50868f2e0fd1858d5b394226b159a584fcea99,5331b9e3c9.com,Domain,"['A', 'B']",0
Domain_111e70211b10ac8e3dba75eb450f86a8bac7bd1f83dea7df0936f89c90cfd591,111e70211b.com,Domain,"['A', 'B']",0
Domain_b15bfb6ace20b27a6475d410c38b13fa9c2fd8a11c4d60deb0c6dae26ab6f39c,b15bfb6ace.com,Domain,"['A', 'B']",0
Domain_24fbbc3ac5aa77817f774f8eb07d05da357ce8aa98b4d03073f64cb5e5215c13,24fbbc3ac5.com,Domain,"['A', 'B']",0
Domain_ba533defe71cc423e072aeb29af6b83894ee9d76cbcceffbbed3a0acd33a8a4c,ba533defe7.com,Domain,"['A', 'B']",0
Domain_721869fc8e8c4d9cd96796c90b321ac90b054021e1950aad799d2b360fad6d39,721869fc8e.com,Domain,"['A', 'B']",0
Domain_8c402968931f90bd50feeedd4d4ba516b89fd72860bbf652e5530af2238367df,8c40296893.com,Domain,"['A', 'B']",0
Domain_4dfc21553e6de2ea81723be2d1b88ece34e92c67da6c21ecccb7e1abdd01069a,4dfc21553e.com,Domain,"['A', 'B']",0
Domain_9133ec2396ac5a505f29490fd6ef865af648be15222ae6d34dd8ee653484a8a8,9133ec2396.com,Domain,"['A', 'B']",0
Domain_ce5b7a23ba6983e5bffe8a7ebb10a542be6e4fa6acb221dcf731e484e629b3e1,ce5b7a23ba.com,Domain,"['A', 'B']",0
Domain_ea3f4cf48ffdf52c6f471d8a724fa38ba1c5bad18e7485e38ea653e48625f4a8,ea3f4cf48f.com,Domain,"['A', 'B']",0
Domain_06f5f98af60844d507b1875ccd1132c928933fbb8363a58c2f111caebc816c58,06f5f98af6.com,Domain,"['A', 'B']",0
Domain_db65a105d277a1c0db85bd1a5cfa23f806d2137a339939721c3082cbdad02402,db65a105d2.com,Domain,"['A', 'B']",0
Domain_8197133036eed865a37f66c8fcd750d91a37637f54e1540147606548909ffe8d,8197133036.com,Domain,"['A', 'B']",0
Domain_30be405e0f6c0c3c02a110c1263dc9eff19fa694e2bcb25b61f3692b3203d0b3,30be405e0f.com,Domain,"['A', 'B']",0
Domain_d9fb04b808be637a84737577cb4b34ecb7c421683add48fae9883e0270eb2e0a,d9fb04b808.com,Domain,"['A', 'B']",0
Domain_2ac380d031342a5ebefcb81ea532645954b842d4e118ae9c262a574a022e96b4,2ac380d031.com,Domain,"['A', 'B']",0
Domain_48b4fd684f67fc80d6e3f25acdd16920494a9e0cebb65b8d464f7d1d39131b21,48b4fd684f.com,Domain,"['A', 'B']",0
Domain_c23c923e09455991379981f5527ad60b089b0ad9b5cdc0177015fa2c21edf979,c23c923e09.com,Domain,"['A', 'B']",0
Domain_c2a9624dd8b406de6dc060e46f24b1f820cfbcf5a49f9d5a37164ff47a282bb5,c2a9624dd8.com,Domain,"['A', 'B']",0
Domain_cddfda392cf80e24b58d49965ff2e7a68ac1490f878a40fdef6a417f73fbcb52,cddfda392c.com,Domain,"['A', 'B']",0
Domain_da91ac77284c7b259fa14a1f0bb4f859095b45ea37c5b7e731d49b3c04745853,da91ac7728.com,Domain,"['A', 'B']",0
Domain_6e9d2c0bd275d5175775d76858a6598fe8bce2c51ac6270ea3a3be0c08d583db,6e9d2c0bd2.com,Domain,"['A', 'B']",0
Domain_fcca2eedcc7670e72a6a96c77cabf855fd1bb43f7cf2f5df30cc5b1149c8d7db,fcca2eedcc.com,Domain,"['A', 'B']",0
Domain_ce0c617e4adc68e709b9cdb1fb0204742c5499f9e81233e638049f168c8a7e14,ce0c617e4a.com,Domain,"['A', 'B']",0
Domain_97e3e35158fae36fc37a6d7a757dd7596d87d35ddbe94afb69725e0b6ef7eb59,97e3e35158.com,Domain,"['A', 'B']",0
Domain_f4222fc4d8e6c7308561fb58e0e458ea965838f516500f0977b4b9872a5b6647,f4222fc4d8.com,Domain,"['A', 'B']",0
Domain_61197481389cab386f51c546b6239f9d357dd0baba18475339786fc80d1ae07d,6119748138.com,Domain,[],0
IP_CIDR_f27cf3830919427fb5c3e802d2c5ea949e627d9d43056fef4d53047cd58fdc6d,103.50.xxx.0/24,IP_C,[],0
Domain_07cd1550cc1b1b9429d445a6e20bcebbd2072e48558cb060558e4f71750a99a4,07cd1550cc.com,Domain,"['A', 'B']",0
Domain_9194ef038debbdf75f3e61f67f155c8fc49e9c629d8334a68ad342836c9d4124,9194ef038d.com,Domain,[],0
Domain_324677e0deb6657ad8977c56388a4be4c9955449ca8762d75cc0410c2fb4ae9f,324677e0de.com,Domain,[],0
Domain_05990a0fc67dc7b7f3d0c5539ba82b29a31d9dd679b320f5a045262e8bfb56a7,05990a0fc6.com,Domain,"['A', 'B']",0
Domain_51b57871316c3c92d187d59a147e496b67a9c917fec556edb400c4bafca6928b,51b5787131.com,Domain,[],0
Domain_3f0bc5fd9c07856848a26c4b512a7fb1fdf7a018be2b0f0c6041a2559a94070a,3f0bc5fd9c.com,Domain,[],0
Domain_67368846301d605b1d6ac8471f32012f75fe427c440a2dbfbf8a914fa291ef16,6736884630.com,Domain,[],0
Domain_736d134ac73e3d7c0e1c3f797b410849309d1b3eceb669ee4519c3f31cb9780d,736d134ac7.com,Domain,[],0
Domain_f82834668a5b0ea84cccb180241c75bf14d6ce645a109e29f5c722aee4f72bcb,f82834668a.com,Domain,[],0
Domain_c523758d3a0b6121393dac0711f50803445c97489a2f048588a92d13d06e0f4a,c523758d3a.com,Domain,[],0
Domain_529f037702d4358497f9fab58c080bca11a583b5b4d67957c608d4328d2950ee,529f037702.com,Domain,"['A', 'B']",0
Domain_d4458e4cf88c77e8917a0d97352422cb0f6ed008d0f6876868132002da5203e7,d4458e4cf8.com,Domain,[],0
Domain_023a7152b268f9dcd35525f7965659726dac4e778eb37064b36ff97429509e54,023a7152b2.com,Domain,[],0
Domain_1754565ff73fb2440c05f13618a17bc9788c3b1510461e42687b892e49ae6f17,1754565ff7.com,Domain,[],0
Domain_d11d965df14ab870d630d0caf12730bddf18671c6c1c0f6b1feb2fcac728399a,d11d965df1.com,Domain,[],0
Domain_5bf9a79f1940a1b06b2f7b690e74391cb34006b392e81e4c804da869aac7b8d4,5bf9a79f19.com,Domain,"['A', 'B']",0
Domain_13c572f13fe9ade7a8ec297f96c1200fb287989578bbd75c23be5b2b62ec990d,13c572f13f.com,Domain,[],0
Domain_4e410d6675906a2e94361922c2a027101e679ff1fa9c28afef647d205b7581cc,4e410d6675.com,Domain,[],0
Domain_ba5d22b280779fe354cc74c7d607794d1632d7c9762ccb674fa3773957dfcc84,ba5d22b280.com,Domain,"['A', 'B']",0
Domain_7eff049143b9ece9003cf2f9c601901bfdcdc90f3d7dc3f93591482051fd5601,7eff049143.com,Domain,[],0
Domain_938f85db1d7cd0b80c99ed4395f9d0ed47baec095703013c56c7eee1dd3ff8d2,938f85db1d.com,Domain,[],0
Domain_1cdfaf536bb0ef3d42bd5820d19452a89ed789fbb593ac6fbd48531e05cc93ee,1cdfaf536b.com,Domain,[],0
Domain_8be6a26e997c6d5d2988f95379d0344d0dfd22c363d33064ebaa0786f421a00e,8be6a26e99.com,Domain,[],0
Domain_47a150dca54717cd9533053987c5a81b3a66538f518890c7c3e5f52c36f91b64,47a150dca5.com,Domain,[],0
Domain_76753e92a209f14e717bcf39aef716f888849d0dd45581cc8028e553dc5431af,76753e92a2.com,Domain,"['A', 'B']",0
Domain_0424722b24cb7df0bebe97a6e4b5a2697ae8742997e0430651eebf5c063ea9b5,0424722b24.com,Domain,[],0
Domain_d6da80a1bcd02bbbe9f0479ad7fede8eeb2452a7e3081984ee9efe40b516f03f,d6da80a1bc.com,Domain,"['A', 'B']",0
Domain_4c3fcf36c6190285257586f1ce265c31f51f5c7880085613d9d5a836489ab9a0,4c3fcf36c6.com,Domain,[],0
Domain_260185639d39b157920e64c7037963e2cfba3154893fc82547fb847526007f48,260185639d.com,Domain,[],0
Domain_9ab0d6285a031e89fb2ab61e1878904d742f2f8dce8b1c49f2e3cc5c58f7f4e5,9ab0d6285a.com,Domain,[],0
Domain_46bd42c8603605abac34340ec8d786c3a89ef30f6bbb0652d560177932b7f1ca,46bd42c860.com,Domain,[],0
Domain_795bd89cb7b83c005140009fafc065561e697c43ee48f523a31fa6d56a7fbd85,795bd89cb7.com,Domain,[],0
Domain_f8643a12e2c83f47fc996b85a63de81f0dd4462083ea3f8f52198477aeffbdfd,f8643a12e2.com,Domain,[],0
Domain_fed2def75eeb2ab9d77c906a1044ad0ca1ca26620e61a0bb9318bec07beaa454,fed2def75e.com,Domain,[],0
Domain_2f06bace14ac557304009022635f9c6793f38c71e91f85e8f431288c31287b32,2f06bace14.com,Domain,[],0
Domain_c969d8603b02ad9cbc9eeb8a0e825588f1104bc3b06590a77b6c2197602880f8,c969d8603b.com,Domain,[],0
Domain_995414abf5db52a11710cccda187d393c6998998579ad29dfb07c1bf5e51792c,995414abf5.com,Domain,[],0
Domain_bad9d59dc3d473aa116b009c8f48439b8ab060b894258e540e2c1e9cab2f597b,bad9d59dc3.com,Domain,[],0
Domain_3f97aa6b0e610353e8a00e2619bf96e175867a34c2256c8a46f95e147c4f214a,3f97aa6b0e.com,Domain,"['A', 'B']",0
Domain_6e023eb0022c53a75260b86aeb241e71b1ac3cee541cf5ddfee9278e9b46e11e,6e023eb002.com,Domain,[],0
Domain_48cd4c1b74a25d8fd5c9e161a4da52f1f273512bccba336b12fb3ec84b0b870f,48cd4c1b74.com,Domain,[],0
Domain_d189603657ba254c9a67bb1b6996862c2da4196d25100c665a4cfb31a9b1c27e,d189603657.com,Domain,[],0
