id,name,type,industry,isCenter
Domain_546696791854ab095f3d02087d8042a487ebda2c11f101eff716a2c4f37cde46,5466967918.com,Domain,[],0
Domain_fd374849ec7bf9b51c54fcbe815ee1d74cadaab6324295cd14f94c108c2ff274,fd374849ec.com,Domain,['B'],0
Domain_a1983b9d517caec89b5f68358391c1eaf8ad66b68d46753ddfc600c4d2d0edfe,a1983b9d51.com,Domain,['B'],0
Domain_9be75c7919feac9a15b603d892943d7cc9dc12c0c05abf7e47e97407771c2e3e,9be75c7919.com,Domain,[],0
Domain_8a74769e49fc7dbe455d50bf1361b5ed6ebfb854f3c0e7f4efce385f201c0159,8a74769e49.com,Domain,['B'],0
Domain_c5f0161749e281be5aca12dff2db0fb88feb09d3994c4aac5b26a48fe724fc05,c5f0161749.com,Domain,['B'],0
Domain_eb1f51033b293b9b04c3b59d64589f7f60e22398dd032682f9d7c7825218f8b6,eb1f51033b.com,Domain,['B'],0
Domain_a88250d649fd632b429b5a55620fb199ae1009a80e60f0ee998be8cc26c94545,a88250d649.com,Domain,['B'],0
Domain_d28c6bdb75ae19d9d406760723794b9a24afb77ddf84c7657bf5309e8168cadf,d28c6bdb75.com,Domain,['B'],0
Domain_99ad28e94534b120586925b02be02cc49be52fb73f12d379551df5e87ddb7b5b,99ad28e945.com,Domain,['B'],0
Domain_0f42cda25d97edb435023a21e5d142e503cde5980755bc9cba5abf3aca800ee8,0f42cda25d.com,Domain,['B'],0
Domain_79d892ddeb6b0a2d4110290fb99ffa3d77b735e621c7dee645990f089ee038a2,79d892ddeb.com,Domain,['B'],0
Domain_a81bff8d86e1656b730321d2ee02850d92214c14acf7560dde08d5c4ae2e4d97,a81bff8d86.com,Domain,['B'],0
Domain_4a196888bc3d4e70c73798f801193b31e01a6b6a7d78e169aa4a3d449c70b7b2,4a196888bc.com,Domain,[],0
Domain_cbc187c157407d974b3cb6f5ba9bae447701b94ba302ff173990818d94bb53bc,cbc187c157.com,Domain,['B'],0
Domain_0f2fa28e90554aa6e7efc3fbb99bc78705de83ffaf6d6059fbe284cf9a986d07,0f2fa28e90.com,Domain,[],0
Domain_3d1969427b903f6ad2bdc7984bbaab6400f789a52c1637392536c87cbefda956,3d1969427b.com,Domain,[],0
Domain_e2585dcc55d583df040791e0390669f16a3779670ffd0a50d1fc79b589897b99,e2585dcc55.com,Domain,['B'],0
Domain_c8f8418bdb6d810959ec421f6383eab4af835131f4c552c5b0c97794c3f11325,c8f8418bdb.com,Domain,[],0
Domain_dcdbacbe11ab4bbc92c65a636a0b9f14ae87f2c946bd1419d8623e85364e10ce,dcdbacbe11.com,Domain,['B'],0
Domain_9003b6a97d530d9722c17eb55c3f1320ec365214fab39a686d3f6bca533548e9,9003b6a97d.com,Domain,['B'],0
Domain_33a4e9a90cacdb633a485d4b6cfae8e915cd6650ab2ec0e81a99d05a1ce75c73,33a4e9a90c.com,Domain,['B'],0
Domain_c55a2ec9776920af4f201388f32393fae3e52cde87bc7a5e22256c15c0293865,c55a2ec977.com,Domain,['B'],0
Domain_ab701d93237cedd43fe17195c946dcae6afac263254825bf24bd29f75c3c0288,ab701d9323.com,Domain,['B'],0
Domain_2a55cfd5c0d414d5c43d6037df15d6bebfa0290b40542bee7928e0e55e323b23,2a55cfd5c0.com,Domain,['B'],0
Domain_f92a11b573700b4ecc4568d3ffb73ed58378dcf241ed21cdbe27b34f0d0edfe2,f92a11b573.com,Domain,['B'],0
Domain_df25a6dbb0a8c45fd3569c0d41358873900297d071a4a7b8f5706fe1bcd62dce,df25a6dbb0.com,Domain,[],0
Domain_990810e198f6b6cc4ec4d37a050205dfbbc717a0a4553945ff83f15cc2faa043,990810e198.com,Domain,['B'],0
Domain_6fcc53e80cc530875d56838facf1b7d3cc388e382405291de188210802c23a62,6fcc53e80c.com,Domain,[],0
Domain_98d9070cf6fd92d6ad10ef0629e8e1d745b35f8460408c06929f0bae4745917f,98d9070cf6.com,Domain,['B'],0
Domain_c434292a562587434e6c4db7c31eed60ca0dd2f8f9dc53bb8479900142ccd6ad,c434292a56.com,Domain,['B'],0
Domain_5b14251e188ddd81ad5978d6238507a8ef981f82eb3271e5cce12bc7402cc56e,5b14251e18.com,Domain,"['C', 'B']",1
Domain_fabd743bf99b5dbd61eb88dde32337a3f8345dc1a0aaeb70c0e6f908427fa4f8,fabd743bf9.com,Domain,[],1
Domain_f20cd763012c81745acfd0f00527f2a688cadd29b8ad1bedae453de3f99c3369,f20cd76301.com,Domain,[],0
Domain_2848e068c37d82052dc9f27dfda22204500f5e171a7ac2012a39716b1c537dc2,2848e068c3.com,Domain,[],0
Domain_1ba8be3b50cdc0b726234a6defffbeab16a036049c37f0587e12ff9a1139171e,1ba8be3b50.com,Domain,[],0
Domain_0f1e4897f773b88169036b9da81fee6376c2c7c98e7e0580a57502c5198849a0,0f1e4897f7.com,Domain,['B'],0
Domain_c44a5d35b2ce6e7fd204f5060cb3b917cfea4c368014deeab34d1674dbf62280,c44a5d35b2.com,Domain,"['C', 'B']",0
Domain_7ca20d510bda1738fc5dd743485b4a6ebfa0cf2fcbee4762bce5ac51a433a6ea,7ca20d510b.com,Domain,['B'],0
Domain_5461226af34abb991dafba1917497e7f1580c47eca893c607a5a184e4631d835,5461226af3.com,Domain,[],0
Domain_b748bf8bd2024702aea05f5c4c59afddfd8648539d2d5e2945a7f9e00bd349f5,b748bf8bd2.com,Domain,[],0
Domain_7baf94ea92ede9d5defc3fe1d6958a7fac1bce8aa8ad2ee683fafd3f447ae45d,7baf94ea92.com,Domain,['B'],0
Domain_45ae3d616d3e64121c62e0eb0e3fe6e689f05ab85d90f760aca2dacb6e030535,45ae3d616d.com,Domain,[],0
Domain_bd223e6542c697aae5883e4b430911a4fedee3b117409ecfdbec332a41fac842,bd223e6542.com,Domain,['B'],0
Domain_0645913b1ef98ec230ca13fdc07dbab4b6a794d90b4a6e00fd846f620a95fe3f,0645913b1e.com,Domain,['B'],0
Domain_a35bd966574b0822d70b558e1d3e41534280fd0ec26351928572ccf18c9abc29,a35bd96657.com,Domain,"['C', 'B']",0
Domain_ccc183d77cfa9c4e146866b3f5f2fdacdb358ca39ecef1641291dc2003de463a,ccc183d77c.com,Domain,['B'],0
Domain_681299dfaafb8107274c1ab2ba04b29a52e28d3971a7bfadbb83914d02c8a5c0,681299dfaa.com,Domain,['B'],0
Domain_7e9aeebf318924b3fc56e474df6797e0aaf2777642ed51071c1a26b9cac768fb,7e9aeebf31.com,Domain,['B'],0
Domain_a8f5f8b5399d4c769ae6e0b421b86b9ce1ecc19233999b2b4a5e896844023843,a8f5f8b539.com,Domain,['B'],0
Domain_c06b6aedd85d432ee70c02661311aee933a0f0104b585e194cc6a0f7151e6c77,c06b6aedd8.com,Domain,['B'],0
Domain_b6a87c0a4678ea397cb8a2ad6675893a7eebdfafc4df960f0a5a6f822be90cb1,b6a87c0a46.com,Domain,[],0
Domain_bf00380db81ecaa7b3375b1425c94c234eb6ed84a7a1fba3bad1469aacb36634,bf00380db8.com,Domain,['B'],0
Domain_df8b5be9f6fd28b57b04f1cb139648328e3d10d429ccee17d877d9515ae2d15e,df8b5be9f6.com,Domain,['B'],0
Domain_bba91828f3731ebf7bf4e2cd1548f6ff379b8f1b80b95dc5e8123b726bea54cc,bba91828f3.com,Domain,[],0
Domain_bc8370ff15f41f24a41741a3c517fc94d91956d66466b7bfcfe7d4dec90a99e5,bc8370ff15.com,Domain,['B'],0
Domain_aa3a3be351ba423511fcfc16ec5a5f86d8ecb2f006c11549c7a177b76b4c8a7d,aa3a3be351.com,Domain,[],0
Domain_c2ad90320d216918e35cbe25b0450adbe2c9fed3a16fea9c7c475af8777a86a0,c2ad90320d.com,Domain,['B'],0
Domain_b5469987c21bd49f2ec326308d217e7ac1258067f712543af4ef86202089787b,b5469987c2.com,Domain,[],0
Domain_f5475f78aa5dc47ad07a92cf2b298ff6239e1e3a0dc92360ae5e9f7b0032bc53,f5475f78aa.com,Domain,['B'],0
Domain_a723331f8f9e1b7ced343fe3243ff3193144481c1a19a42d8c2018b4c6a5ee9b,a723331f8f.com,Domain,['B'],0
Domain_006a680f311cf72c9e1d0d91d68fdaa17ee30bd486737a45aaae1936f5e20611,006a680f31.com,Domain,['B'],0
Domain_4bd40d41f48f360ff869345e13d6d4fc7257f84f6e95da0d8611007a66c7dbd0,4bd40d41f4.com,Domain,['B'],0
Domain_9fb82c53c7201ff7497246f3c12fee6ceccb1ad03971e845c8bf5193f9fc0381,9fb82c53c7.com,Domain,['B'],0
Domain_bfcc91b8d908c0a131712dc4302ade1f7847cb9cbd1ea4a3d868fa76460af0fd,bfcc91b8d9.com,Domain,['B'],0
Domain_e7f8bf2465fc0c0afe183cb5eeec77a99748b61ec7a419f0492f9d17e5b8aaa0,e7f8bf2465.com,Domain,['B'],0
Domain_5381243ec507a9b6b7c3714e4cbf4d241195ab9be2a0ae21a06df603b8e2a15f,5381243ec5.com,Domain,['B'],0
Domain_34a601cb6c7642444635a76ab43e2b4192fc684ca96ad52a06a9bc8168442d40,34a601cb6c.com,Domain,[],0
Domain_310bb81971c2561f51a29a87ec9bdd9a45e3f5acbd27e25bbcdaf0346ca95c04,310bb81971.com,Domain,['B'],0
Domain_1291ae02220849643f10425e41339860d85c0e8ba00a93ccc2783b3489f6a192,1291ae0222.com,Domain,['B'],0
Domain_b5662df81d14d91e7563daee6bdf6e031eaff560d1dc5e4816026b9fa066e9d8,b5662df81d.com,Domain,['B'],0
Domain_ac8b5fc3019ee2a62405d8214275abcc11f35e77d3ac1ff7c8aabee6bdd342ef,ac8b5fc301.com,Domain,['B'],0
Domain_bceaf306a50f6af6abd9ae88951bd16429cd23ee0c94ec3978317d205cf2829c,bceaf306a5.com,Domain,['B'],0
Domain_5fa895a34793ff9404804ddb7ed3b398faf3de95fe165dfee53c22072f9dcc8e,5fa895a347.com,Domain,[],0
Domain_e1c55e2bcf0d983d698b40ab4e33a7c34af7115110210727bf93aa8fae011cbf,e1c55e2bcf.com,Domain,[],0
Domain_4ff6b5b9341558461fff9af807e8a2a093ef45d65946c2262cf8d7ebda7a4965,4ff6b5b934.com,Domain,['B'],0
Domain_f2fe9d5614174730cae2c1e8c07750e71435d0d10dde15ab8c22060a54bfc8be,f2fe9d5614.com,Domain,[],0
Domain_ea7f28bb76d2f8bcc3688ef6c0fba581343634b2d87a3d652c858e37424b3841,ea7f28bb76.com,Domain,['B'],0
Domain_2ab01a35c6af59c90d2e3d5f11a3eb0c3d09d380444e0b62d93547f517d44227,2ab01a35c6.com,Domain,['B'],0
Domain_0392ea8c0af96d9b124f4c24ee394b3fc66cfa6d9ca33f2a61a915ee88538900,0392ea8c0a.com,Domain,[],0
Domain_f0132aa78d9583da06091e0fc41201ff0a6f9629f2a00c486ae894fa86097b7e,f0132aa78d.com,Domain,['B'],0
Domain_91273c8b3c1ce77770c6ef30c732b113bf3deae1a9f7d9cfa98b487cdb571142,91273c8b3c.com,Domain,['B'],0
Domain_74dcc3c2a5f3c3f91eeaeef88e75308e68ca47f511ad5c21eb2cfe0c4a289abe,74dcc3c2a5.com,Domain,[],0
Domain_1f9008faee40885edba46c6e640fa502625c5da699b5a42eaf59717316b452e9,1f9008faee.com,Domain,['B'],0
Domain_1e432d2d6d69055893cba8c19a78e2b5e46d5553a77ecedd12dd7ed831f1252b,1e432d2d6d.com,Domain,['B'],0
Domain_3457f6ddd07ff2fafa16e4889b2fb94d212d090fed106945d1a6e67bbefcf1c6,3457f6ddd0.com,Domain,['B'],0
Domain_a6e8b95a1a7ca83e67fbbde7cb087bde99a6aad36027bb74e5c3053dbf473c13,a6e8b95a1a.com,Domain,['B'],0
Domain_0dd366e2fe182d244ca2f59a28eb572475c748e407cb21c0ff0a021e4087e667,0dd366e2fe.com,Domain,['B'],0
Domain_cba443e2a6a8fda52a8b582cb473e9ad1bf6508f6bde26a89f9500d6799c4432,cba443e2a6.com,Domain,['B'],0
Domain_5d6ea0e9660091fde480064ebcaa0706ff7e2432a6012da14fa95d81b44b0f5a,5d6ea0e966.com,Domain,['B'],0
Domain_ef2133562bbe0572090c39e72d57b06e958ba90caa09cfd299930b161acf6507,ef2133562b.com,Domain,['B'],0
Domain_2fe9757a54b983b43c5af82ce6e4c01798007085e9518a2181bda0a409ac9114,2fe9757a54.com,Domain,['B'],0
Domain_13e179588e48d40af59fb9adfe19c6c6f33598ec1f8cf59a0d1b6336470cb6a1,13e179588e.com,Domain,['B'],0
Domain_957e44582bdcc1298803453ade202e3b3fd28092294a49851bf912f469d8b572,957e44582b.com,Domain,['B'],0
Domain_be31c8c40e58b5d5385c713ac2e9e1fbe4cb460c073a4c080c25386abcc24291,be31c8c40e.com,Domain,['B'],0
Domain_888aa1adf1e60e076cbd78bc18c580157d6a77ae3c38502d91e567e390c55e71,888aa1adf1.com,Domain,['B'],0
Domain_8a055e040aafb9dbb876864db78f22cb283faf03ff49fec813a370b138af785f,8a055e040a.com,Domain,['B'],0
Domain_f0ec60605f5e46f2a6dad8947284cc32a4b6895c15aa1cd2c0aff1b4d33af044,f0ec60605f.com,Domain,['B'],0
Domain_df141ca932821bc4f4c79de769ecf9d19e378aa0819a323f2409cff6960a874c,df141ca932.com,Domain,['B'],0
Domain_7ddd16552e2b96e7c73b4884044b854a9193f9da01c1dc3b3fb6f3f86447166d,7ddd16552e.com,Domain,[],0
Domain_de2d97561cd3f739e476118e77728fa2b3bdbabacc67a3ac6398af4898fcd457,de2d97561c.com,Domain,['B'],0
Domain_e5c22424506c8b82804ec44a76cab7c580c5ace9335d83df21f9c7a50ad604e8,e5c2242450.com,Domain,['B'],0
Domain_9d397c33181b71e000ba34acaa58dca17261fc6552357dfeafbbea80eedbf226,9d397c3318.com,Domain,[],0
Domain_b9d3056c53afbada110a8ada8da19a8069e2347d25fae812715083165d08f240,b9d3056c53.com,Domain,['B'],0
Domain_ff7a45a476b0a82470e542864ba53fb045bdd82b103f049a17de21357d992745,ff7a45a476.com,Domain,['B'],0
Domain_1b691a9dc21aec0f14c5a3722f0749508396e575e679b4a44571fb9d00c6045a,1b691a9dc2.com,Domain,['B'],0
Domain_2ee50821e60bf30df4686c18c6c467911ded903cbe608fe393e7fe1c1607a1c1,2ee50821e6.com,Domain,['B'],0
Domain_b1908902a54290f024bc755fddfd37525f8bdcb45cbfc65916002af79da78060,b1908902a5.com,Domain,['B'],0
Domain_7d09b261ef65abcfe2a06e131b48b6b2d643d91250f65af3c355a9d43afa6df0,7d09b261ef.com,Domain,[],0
Domain_cb4c6db149dcd2a0122db5e25734661a46868c390904ba5667ef2ef9ae121320,cb4c6db149.com,Domain,['B'],0
Domain_30e23de41226f24086cf05919d7b0a45129aa05ef0b45c0353060ace2118908e,30e23de412.com,Domain,['B'],0
Domain_6270c7fc5eb9e7511a0a3087f679b9967a60c9e4f64dfcd868bcbdd1c3c96bdb,6270c7fc5e.com,Domain,['B'],0
Domain_c1c999e72729d8ef64750d5f0dd55c2cfedb95e42db8185fdd1cb89c6f88e88e,c1c999e727.com,Domain,['B'],0
Domain_35648fc516367001cd6456816186fb1603400ab32f73cbbfe2ce4e020318f21e,35648fc516.com,Domain,['B'],0
Domain_e7873aadc9f1f49d181c6f117ea18b2bfc9b7e874b212baa888bbf6cb15f5964,e7873aadc9.com,Domain,['B'],0
Domain_8d81539d8f507f8f1530eefec82ab496dcfcc1a2826e182d63857256ad7a2e50,8d81539d8f.com,Domain,['B'],0
Domain_4411547cab0c024aad22461ace14e5c818b6a7c1d2d14edc16f7fe66d2bcca3b,4411547cab.com,Domain,['B'],0
Domain_41135222b8698ce76a67fb40e1890d2017cd96d82a43160b82abdbb789182098,41135222b8.com,Domain,['B'],0
Domain_66f0a4a3c9a36571a8ef36c32c3d17107f277f3c2a29b181ce8717fd02d5dc8f,66f0a4a3c9.com,Domain,['B'],0
Domain_50881c28bfda00432792475327c44ebdf7777b6f1947d9b039acb99602e4c010,50881c28bf.com,Domain,['B'],0
Domain_646e37e1be50541b6b78009dd9a995856876159445c61832c49eb1993261d53a,646e37e1be.com,Domain,['B'],0
Domain_f8124601a532c90f2ad6ef346b63f86e536c303ade1da1f25a96a384951065ad,f8124601a5.com,Domain,['B'],0
Domain_76d8deacdb6a8b7ce7b3a586f5988837fc543bef4dd83e9b8de054ff728bb65e,76d8deacdb.com,Domain,[],0
Domain_05bb4bff3bcb0b7bf1216520d6a02abdb5fd4661b03a424a452f9a195bf593cf,05bb4bff3b.com,Domain,['B'],0
Domain_00eef1a4349756ba63a02b6f9fae797765e1e785cf8c41a0ac185f47d559d2bd,00eef1a434.com,Domain,['B'],0
Domain_80f2a187e0113f611229744df64a1a038f4c7af6a67ee35f0f4c236a166cf598,80f2a187e0.com,Domain,['B'],0
Domain_bf4d3096b1e42f599746b036cae633d56f310763e959ce38f0beb7856435dbcc,bf4d3096b1.com,Domain,['B'],0
Domain_76fe95ac03136f0f7215d2280ce1906ac52c94bc2c9f969b3867ec7c0685efb7,76fe95ac03.com,Domain,['B'],0
Domain_8b87a9a49de23d8ebb97386651e31ce6387e1cd79f495af6c5457a4a0ef42fb8,8b87a9a49d.com,Domain,[],0
Domain_b4e5bf501bb63932f942c8b0ba83e16b70bc8dadbb0a4aa7440e3693b4b5e01c,b4e5bf501b.com,Domain,['B'],0
Domain_e9fc5a69588877e503dd972a52f9386dff648941bbb4b52b64eae15da77064b9,e9fc5a6958.com,Domain,[],0
Domain_0362ab8fb781729515c3a7bd0454d0afee203ab3d4c1f90ccb9869ddb792534e,0362ab8fb7.com,Domain,[],0
Domain_583d4f7f6b506a1fa87ec8e32adc13cce614330fdf99015bd70d72edd0186e39,583d4f7f6b.com,Domain,['B'],0
Domain_c14218744c1f19faa6da7cbb9bc9033306aadb25571b5d16b38668d310ccd567,c14218744c.com,Domain,['B'],0
Domain_be24f06929622ae4048eb4617e528f0d696f6cb7e59739c10549f09c5ed5b888,be24f06929.com,Domain,['B'],0
Domain_b9425336cc50e6402dfa73dd5885a31f44e9fe661e3eb1bdf97f525e959955bf,b9425336cc.com,Domain,['B'],0
Domain_2560e4971f3b6e1963ea9cb426ab2e0dda7dc026d8f9bb495fe25a918ca57d4c,2560e4971f.com,Domain,['B'],0
Domain_3605aeb0f6510dc90e5c85dad5901092e0316a03b61c3d3feb509e7a48444381,3605aeb0f6.com,Domain,['B'],0
Domain_1c38ff712002534f07b3d52a77a1e53ffbc590e97bfcb598ed17019937b323aa,1c38ff7120.com,Domain,['B'],0
Domain_3c451bb2d04aa39ece02e14800014a55fe75a87b0c35456dc6ab232db03bfed6,3c451bb2d0.com,Domain,['B'],0
Domain_79bc2ec045629974749308b7f1acd7be39055762f7f52e6345a785a7146e8b27,79bc2ec045.com,Domain,['B'],0
Domain_e96ae62222dd7e0a711774f4325c6322f5417b2b46f9e5e25dbf7411ad0656bf,e96ae62222.com,Domain,['B'],0
Domain_21c7d66dfec938dc9e5e46ba534fcdeb21f8905af412f9aaa97e44addb9473ba,21c7d66dfe.com,Domain,['B'],0
Domain_c4693624962f6e6403bf5171f8b7b1a95269e0986fb6054902f12d3dc385390f,c469362496.com,Domain,['B'],0
Domain_cdfd50f104e536b523a7193d0e2cebb0e0a992c2d58f10ff02b205e13fb49b51,cdfd50f104.com,Domain,['B'],0
Domain_c72e20e5b914fbdd13efd782be566e57266c13ee98fa2af1654d33225a5897f9,c72e20e5b9.com,Domain,['B'],0
Domain_8969afe4399daae0c771e9c0bcaf409d6d3688747b4f12f97cba362beebf219f,8969afe439.com,Domain,[],0
Domain_2318882b426b5b955760c35b8f909d126d3b6954c1316802faac3b72065b3321,2318882b42.com,Domain,['B'],0
Domain_0ddc45fd9c8c01f50e0a7cf4a1e56776ab653c656725aa8af000a03d23a09ec0,0ddc45fd9c.com,Domain,['B'],0
Domain_6d224b87bc1de75b05436cd85c4ba8b7fb62ac1073bf4a6d3f28744bfbeed352,6d224b87bc.com,Domain,['B'],0
Domain_35e35a237d26a7767c8cab3592a6cf51713e96420f6d7381e414ca547034c293,35e35a237d.com,Domain,['B'],0
Domain_4cba23c49f86bc67647f738e8350873e36c0716e7ff8f2b7392ba44617535be7,4cba23c49f.com,Domain,['B'],0
Domain_f6f63ba67ab70599b8f123e9b444c008aa0116b07d6ce799a0c1252c48f07395,f6f63ba67a.com,Domain,['B'],0
Domain_a64a20a76e382f1cf717e6ad1f00ea48fdc27ed2982d00283138959e500b8dd2,a64a20a76e.com,Domain,['B'],0
Domain_341d75dbf065b874132e5247e995c3d23ddbe895dea598d4e5c0122e90d77f82,341d75dbf0.com,Domain,"['G', 'B']",0
Domain_de4fefcef5c68c999942b619555db923615233462d9b0f6a740533e6ccd08700,de4fefcef5.com,Domain,['B'],0
Domain_89e12bb475bb6d918541f9712de0deb0da51d304f8372455026f1d3e2ea6ce0d,89e12bb475.com,Domain,['B'],0
Domain_6a97b1be7719e9123b5f3925190ba8384b6a44dc68ad21d50c41abaa20f4bfb8,6a97b1be77.com,Domain,['B'],0
Domain_1180a4e96cebaab63f2cb297df6cb71adf36722bcaff7edc72422bbc958415a4,1180a4e96c.com,Domain,[],0
Domain_9465440575a611de2503aff7c2e468c370900333100e3fb6feda9e27a844f85f,9465440575.com,Domain,['B'],0
Domain_681bb92a5ea777e7a6cb201918bec1b161a582f5c22456f3a3b9b81a2d074386,681bb92a5e.com,Domain,['B'],0
Domain_f766b42f0e96f34c4258d319a10d448d3edbf858671c435cb138db2ffd19db5c,f766b42f0e.com,Domain,['B'],0
Domain_c11cd80832c47e7d0853bc75f50666481d6b413576a0236ef50c9b91d229cc91,c11cd80832.com,Domain,['B'],0
Domain_433d2a7086e885d4021b161aa89ae041a4b5f9d50e7fd98c2a9a79a964d6234c,433d2a7086.com,Domain,[],0
Domain_5e1966287ff7d24abb7e5f71cd17168d5574cdfd76f1d23daa95c512bf539e28,5e1966287f.com,Domain,['B'],0
Domain_383a3b13fdf08479d119b3c2ca13dbf079af4da8bd59235f760f02a03190f49e,383a3b13fd.com,Domain,['B'],0
Domain_b3e40338e6bb9bd589f9299738ac49b8422ad8e2704b3bb35266a3a7d24f2ae6,b3e40338e6.com,Domain,['B'],0
Domain_3630b4099444da4e25744614bb24c4c0dcbdff5ef848b3edb98ebfd76e6434f3,3630b40994.com,Domain,['B'],0
Domain_bdfd8a66985bb3496e43303349e9d806b8185b1594cb8f1861575069d97853ae,bdfd8a6698.com,Domain,['B'],0
Domain_26aede8e8066a19898a7172d9b3c619857b53cf69d674aed857d411b287ac2fa,26aede8e80.com,Domain,['B'],0
Domain_10f576299c15e913dca6ee1f8b094637f0c6d846eb0bd8e5c1fd32205700a628,10f576299c.com,Domain,['B'],0
Domain_2eb3cd6678b081fff57c9d12e4629288529a7666ad7400b1c62a6d3711c474f9,2eb3cd6678.com,Domain,['B'],0
Domain_bbc425676c244bd36aea8ee7d57038d9acba67adb06a127f77a219528306ae46,bbc425676c.com,Domain,['B'],0
Domain_bb4355db91d999e692b5d70eba8263cb37ce597d9724f14431c42ebcc7b96f6a,bb4355db91.com,Domain,['B'],0
Domain_05d72b41af99bc95e614fa07dc5e7806703e45319a88b19ee6ded9d5f4c16763,05d72b41af.com,Domain,['B'],0
Domain_047fe5f085d6bd120545a29f2298b34b0d2ff6c47efcf2f34d5938916459403f,047fe5f085.com,Domain,['B'],0
Domain_3102e2f871315f00c5f2ceafff41938177a42cfd4fc3b0049325a9ae2bcf150d,3102e2f871.com,Domain,['B'],0
Domain_e0dde47e250bc19925786ed9bd2fcb2b074c45fdc2478e5ddbdf3552b897fe76,e0dde47e25.com,Domain,[],0
Domain_ba242f1ffb2b8c3df777055c6d4f4f6efd0506989573dacb3a8086d907ad809d,ba242f1ffb.com,Domain,['B'],0
Domain_99eac72a2b0b03a483588d9e4f8e1fa126cd89ce14c911f25ad87783fbaeaeb0,99eac72a2b.com,Domain,['B'],0
Domain_ff7b0eff09f0991d2faf7d159eb42e01b51b572693fe6cad4dcc22aed13eef16,ff7b0eff09.com,Domain,['B'],0
Domain_54edb1d6a03d92489ef28ff010fefa59d654440d6d5bde216cbfae5cc8504b33,54edb1d6a0.com,Domain,['B'],0
Domain_e88a21cdf2dd61020c3287847d75b656afee8bb117f7f5ba34279d2ee5c25ce3,e88a21cdf2.com,Domain,['B'],0
Domain_19afbbce421036bb7de2ca68423978eb919a696998a31ecdee05d7b4bd6ff55b,19afbbce42.com,Domain,['I'],0
